4,7,133,5,32
7,133,5,6,32
133,5,6,191,32
5,6,191,7,32
6,191,7,7,32
191,7,7,35,32
7,7,35,7,32
7,35,7,7,32
35,7,7,218,32
7,7,218,936,32
7,218,936,6,32
218,936,6,35,32
936,6,35,12,25
6,35,12,936,25
35,12,936,936,32
12,936,936,936,32
936,936,936,7,32
936,936,7,936,32
936,7,936,4,32
7,936,4,13,32
936,4,13,218,32
4,13,218,12,32
13,218,12,936,32
218,12,936,936,32
12,936,936,936,32
936,936,936,7,32
936,936,7,4,32
936,7,4,13,32
7,4,13,133,32
4,13,133,936,32
13,133,936,936,32
133,936,936,936,32
936,936,936,936,32
936,936,936,936,25
936,936,936,7,25
936,936,7,4,32
936,7,4,127,32
7,4,127,3,33
4,127,3,218,33
127,3,218,4,33
3,218,4,3,33
218,4,3,127,40
4,3,127,7,40
6,7,4,925,25
7,4,925,21,25
4,925,21,6,25
925,21,6,7,25
21,6,7,4,25
6,7,4,7,25
7,4,7,7,25
4,7,7,7,25
7,7,7,7,25
7,7,7,7,25
7,7,7,7,25
7,7,7,925,25
7,7,925,4,25
7,925,4,7,25
925,4,7,4,25
4,7,4,4,25
7,4,4,4,25
4,4,4,4,25
4,4,4,936,25
4,4,936,7,25
4,936,7,4,25
936,7,4,4,25
7,4,4,936,25
4,4,936,4,25
4,936,4,4,25
936,4,4,4,25
4,4,4,7,25
4,4,7,936,25
4,7,936,4,25
7,936,4,218,25
936,4,218,936,25
4,218,936,12,25
218,936,12,199,25
936,12,199,7,32
12,199,7,936,32
199,7,936,199,25
7,936,199,7,25
936,199,7,7,32
199,7,7,7,32
7,7,7,7,32
7,7,7,12,32
7,7,12,7,25
7,12,7,925,32
12,7,925,6,32
7,925,6,935,32
925,6,935,936,32
6,935,936,4,32
935,936,4,6,32
936,4,6,6,32
4,6,6,4,25
6,6,4,7,32
6,4,7,7,32
4,7,7,6,32
7,7,6,935,32
7,6,935,12,32
6,935,12,936,25
935,12,936,7,32
12,936,7,936,32
936,7,936,925,32
7,936,925,7,32
936,925,7,7,32
925,7,7,7,32
7,7,7,4,32
7,7,4,7,32
7,4,7,199,32
4,7,199,7,32
7,199,7,936,32
199,7,936,6,32
7,936,6,3,32
936,6,3,925,32
6,3,925,3,32
3,925,3,12,32
925,3,12,35,32
3,12,35,936,32
12,35,936,6,32
35,936,6,7,32
936,6,7,6,32
6,7,6,7,32
7,6,7,7,32
6,7,7,7,32
7,7,7,13,32
7,7,13,12,32
7,13,12,7,32
13,12,7,7,32
12,7,7,6,32
7,7,6,7,32
7,6,7,7,32
6,7,7,12,32
7,7,12,7,32
7,12,7,6,32
12,7,6,4,32
7,6,4,7,32
6,4,7,4,32
4,7,4,6,32
7,4,6,925,32
4,6,925,12,32
6,925,12,7,32
925,12,7,199,32
12,7,199,7,32
7,199,7,7,32
199,7,7,7,32
7,7,7,7,32
7,7,7,6,32
7,7,6,35,32
7,6,35,7,32
6,35,7,7,32
35,7,7,199,32
7,7,199,7,32
7,199,7,4,32
199,7,4,199,32
7,4,199,936,32
4,199,936,6,32
199,936,6,6,32
936,6,6,936,32
6,6,936,127,32
6,936,127,12,32
936,127,12,3,32
127,12,3,4,32
12,3,4,4,32
3,4,4,4,32
4,4,4,4,32
4,4,4,4,32
4,4,4,12,32
4,4,12,7,32
4,12,7,4,32
12,7,4,7,32
7,4,7,935,32
4,7,935,4,32
7,935,4,6,32
935,4,6,12,32
4,6,12,12,32
6,12,12,935,32
12,12,935,199,32
12,935,199,3,32
935,199,3,925,32
199,3,925,6,32
3,925,6,7,32
925,6,7,7,32
6,7,7,6,32
7,7,6,80,32
7,6,80,7,32
6,80,7,6,32
80,7,6,925,32
7,6,925,199,32
6,925,199,7,32
925,199,7,7,32
199,7,7,12,32
7,7,12,3,32
7,12,3,199,32
12,3,199,12,32
3,199,12,7,32
199,12,7,4,32
12,7,4,199,32
7,4,199,12,32
4,199,12,7,32
199,12,7,5,32
12,7,5,199,32
7,5,199,7,32
5,199,7,936,32
199,7,936,6,32
7,936,6,12,32
936,6,12,7,32
6,12,7,7,32
12,7,7,7,32
7,7,7,925,32
7,7,925,7,32
7,925,7,35,32
925,7,35,7,32
7,35,7,6,32
35,7,6,925,32
7,6,925,7,32
6,925,7,7,32
925,7,7,7,32
7,7,7,7,32
7,7,7,7,32
7,7,7,7,32
7,7,7,35,32
7,7,35,127,32
7,35,127,7,32
35,127,7,7,32
127,7,7,6,32
7,7,6,7,32
7,6,7,936,32
6,7,936,12,32
7,936,12,7,25
936,12,7,7,32
12,7,7,935,32
7,7,935,936,32
7,935,936,936,32
935,936,936,936,32
936,936,936,21,32
936,936,21,936,32
936,21,936,936,32
21,936,936,936,32
936,936,936,21,32
936,936,21,936,32
936,21,936,21,32
21,936,21,936,32
936,21,936,13,32
21,936,13,936,32
936,13,936,12,32
13,936,12,935,32
936,12,935,207,32
12,935,207,12,32
935,207,12,207,32
207,12,207,935,32
12,207,935,935,32
207,935,935,935,32
935,935,935,935,32
935,935,935,935,32
935,935,935,934,32
935,935,934,12,32
935,934,12,935,32
934,12,935,935,32
12,935,935,935,32
935,935,935,935,32
935,935,935,935,32
935,935,935,935,32
935,935,935,935,32
935,935,935,935,32
935,935,935,935,32
935,935,935,935,32
935,935,935,935,32
935,935,935,935,32
935,935,935,935,32
935,935,935,935,32
935,935,935,935,32
935,935,935,935,32
935,935,935,935,32
935,935,935,935,32
935,935,935,935,32
935,935,935,935,32
935,935,935,935,32
935,935,935,935,32
935,935,935,935,32
935,935,935,935,32
935,935,935,12,32
935,935,12,5,32
935,12,5,6,32
12,5,6,7,32
5,6,7,7,32
6,7,7,4,32
7,7,4,80,32
7,4,80,925,32
4,80,925,3,32
80,925,3,12,32
925,3,12,127,32
3,12,127,12,32
12,127,12,12,32
127,12,12,12,32
12,12,12,12,32
12,12,12,12,32
12,12,12,12,32
12,12,12,7,32
12,12,7,7,32
12,7,7,7,32
7,7,7,7,32
7,7,7,7,32
7,7,7,7,32
7,7,7,7,32
7,7,7,7,32
7,7,7,7,32
7,7,7,7,32
7,7,7,7,32
7,7,7,7,32
7,7,7,7,32
7,7,7,925,32
7,7,925,7,32
7,925,7,7,32
925,7,7,7,32
7,7,7,7,32
7,7,7,7,32
7,7,7,7,32
7,7,7,7,32
7,7,7,925,32
7,7,925,7,32
7,925,7,7,32
925,7,7,7,32
7,7,7,7,32
7,7,7,7,32
7,7,7,7,32
7,7,7,7,32
7,7,7,4,32
7,7,4,4,32
7,4,4,4,25
4,4,4,4,32
4,4,4,4,32
4,4,4,4,32
4,4,4,4,32
4,4,4,4,32
4,4,4,4,32
4,4,4,4,32
4,4,4,925,32
4,4,925,4,32
4,925,4,4,32
925,4,4,4,32
4,4,4,4,32
4,4,4,4,32
4,4,4,4,32
4,4,4,4,32
4,4,4,4,32
4,4,4,4,32
4,4,4,4,32
4,4,4,4,32
4,4,4,4,32
4,4,4,925,32
4,4,925,4,32
4,925,4,4,32
925,4,4,4,32
4,4,4,4,32
4,4,4,4,32
4,4,4,925,32
4,4,925,7,32
4,925,7,7,32
925,7,7,7,32
7,7,7,7,32
7,7,7,4,32
7,7,4,7,32
7,4,7,7,32
4,7,7,7,32
7,7,7,12,32
7,7,12,4,32
7,12,4,4,32
12,4,4,4,32
4,4,4,925,32
4,4,925,4,32
4,925,4,4,32
925,4,4,7,32
4,4,7,4,32
4,7,4,4,32
7,4,4,7,32
4,4,7,4,32
4,7,4,4,32
7,4,4,4,32
4,4,4,5,32
4,4,5,5,25
4,5,5,13,32
5,5,13,127,32
5,13,127,13,32
13,127,13,12,32
127,13,12,942,32
13,12,942,5,32
12,942,5,13,32
942,5,13,935,32
5,13,935,5,32
13,935,5,12,25
935,5,12,13,32
5,12,13,5,32
12,13,5,942,32
13,5,942,6,32
5,942,6,35,32
942,6,35,80,32
6,35,80,6,32
35,80,6,6,32
80,6,6,35,32
6,6,35,6,32
6,35,6,6,32
35,6,6,35,32
6,6,35,6,32
6,35,6,6,32
35,6,6,6,32
6,6,6,7,32
6,6,7,6,32
6,7,6,6,32
7,6,6,6,32
6,6,6,6,32
6,6,6,6,32
6,6,6,6,32
6,6,6,6,32
6,6,6,35,32
6,6,35,80,32
6,35,80,6,32
35,80,6,6,32
80,6,6,6,32
6,6,6,199,32
6,6,199,199,32
6,199,199,3,32
199,199,3,3,32
199,3,3,199,32
3,3,199,199,32
3,199,199,7,32
199,199,7,7,32
199,7,7,199,32
7,7,199,7,25
7,199,7,12,25
199,7,12,7,25
6,7,935,6,25
7,935,6,7,25
935,6,7,7,25
6,7,7,7,25
7,7,7,6,25
7,7,6,3,25
7,6,3,35,25
6,3,35,7,25
3,35,7,7,25
35,7,7,7,25
7,7,7,7,25
7,7,7,925,25
7,7,925,5,25
7,925,5,7,25
925,5,7,925,25
5,7,925,7,25
7,925,7,6,25
925,7,6,4,25
7,6,4,7,25
6,4,7,7,25
4,7,7,4,25
7,7,4,6,25
7,4,6,7,25
4,6,7,35,25
6,7,35,4,25
7,35,4,7,25
35,4,7,7,25
4,7,7,6,25
7,7,6,6,25
7,6,6,934,25
6,6,934,13,25
6,934,13,4,25
934,13,4,7,25
13,4,7,7,25
4,7,7,35,25
7,7,35,7,25
7,35,7,6,25
35,7,6,4,25
7,6,4,7,25
6,4,7,12,25
4,7,12,6,25
7,12,6,7,25
12,6,7,925,25
6,7,925,7,25
7,925,7,7,25
925,7,7,13,25
7,7,13,7,25
7,13,7,6,25
13,7,6,4,25
7,6,4,7,25
6,4,7,7,25
4,7,7,936,25
7,7,936,13,25
7,936,13,21,25
936,13,21,205,25
13,21,205,13,25
21,205,13,5,25
205,13,5,925,25
13,5,925,7,25
5,925,7,7,25
925,7,7,7,25
7,7,7,6,25
7,7,6,4,25
7,6,4,4,25
6,4,4,35,25
4,4,35,7,25
4,35,7,925,25
35,7,925,6,25
7,925,6,205,25
925,6,205,936,25
6,205,936,205,25
205,936,205,21,25
936,205,21,205,25
205,21,205,936,25
21,205,936,21,25
205,936,21,936,25
936,21,936,942,25
21,936,942,21,25
936,942,21,13,25
942,21,13,205,25
21,13,205,13,25
13,205,13,5,25
205,13,5,934,25
13,5,934,936,25
5,934,936,21,25
934,936,21,936,25
936,21,936,5,25
21,936,5,21,25
936,5,21,936,25
5,21,936,13,25
21,936,13,936,25
936,13,936,21,25
13,936,21,21,25
936,21,21,936,25
21,21,936,934,25
21,936,934,21,25
936,934,21,5,25
934,21,5,936,25
21,5,936,205,25
5,936,205,21,25
936,205,21,13,25
205,21,13,936,25
21,13,936,21,25
13,936,21,7,25
936,21,7,7,25
21,7,7,4,25
7,7,4,191,25
7,4,191,6,25
4,191,6,12,25
191,6,12,4,25
6,12,4,4,25
12,4,4,3,25
4,4,3,936,25
4,3,936,4,25
3,936,4,936,25
936,4,936,218,25
4,936,218,6,32
936,218,6,5,32
218,6,5,936,32
6,5,936,199,32
5,936,199,7,32
936,199,7,942,32
199,7,942,5,32
7,942,5,936,32
942,5,936,207,32
5,936,207,7,32
936,207,7,12,32
207,7,12,7,32
7,12,7,7,32
12,7,7,7,32
7,7,7,7,32
7,7,7,35,32
7,7,35,12,32
7,35,12,935,32
35,12,935,35,32
12,935,35,35,32
935,35,35,6,32
35,35,6,3,32
35,6,3,12,32
6,3,12,936,32
3,12,936,4,32
12,936,4,7,32
936,4,7,936,32
4,7,936,12,32
7,936,12,13,32
936,12,13,935,25
12,13,935,6,32
13,935,6,199,32
935,6,199,5,32
6,199,5,936,32
199,5,936,7,32
5,936,7,7,32
936,7,7,6,32
7,7,6,6,32
7,6,6,4,32
6,6,4,7,32
6,4,7,6,32
4,7,6,6,32
7,6,6,6,32
6,6,6,936,32
6,6,936,6,32
6,936,6,35,32
936,6,35,12,32
6,35,12,12,32
35,12,12,199,32
12,12,199,936,32
12,199,936,7,32
199,936,7,7,32
936,7,7,7,32
7,7,7,7,32
7,7,7,4,32
7,7,4,7,32
7,4,7,7,32
4,7,7,6,32
7,7,6,6,32
7,6,6,925,32
6,6,925,7,32
6,925,7,199,32
925,7,199,205,32
7,199,205,4,32
199,205,4,7,32
205,4,7,7,32
4,7,7,12,32
7,7,12,4,32
7,12,4,199,32
12,4,199,12,32
4,199,12,936,32
199,12,936,936,32
12,936,936,936,32
936,936,936,12,32
936,936,12,199,32
936,12,199,7,32
12,199,7,7,32
199,7,7,7,32
7,7,7,4,32
7,7,4,7,32
7,4,7,6,32
4,7,6,7,32
7,6,7,925,32
6,7,925,7,32
7,925,7,7,32
925,7,7,7,32
7,7,7,7,32
7,7,7,7,32
7,7,7,6,32
7,7,6,3,32
7,6,3,7,32
6,3,7,4,32
3,7,4,7,32
7,4,7,925,32
4,7,925,35,32
7,925,35,936,32
925,35,936,6,32
35,936,6,12,32
936,6,12,925,32
6,12,925,6,32
12,925,6,6,32
925,6,6,7,32
6,6,7,6,32
6,7,6,7,32
7,6,7,7,32
6,7,7,6,32
7,7,6,4,32
7,6,4,936,32
6,4,936,7,32
4,936,7,7,32
936,7,7,7,32
7,7,7,6,32
7,7,6,925,32
7,6,925,7,32
6,925,7,935,32
925,7,935,936,32
7,935,936,205,32
935,936,205,6,32
936,205,6,199,32
205,6,199,7,32
6,199,7,7,32
199,7,7,35,32
7,7,35,6,32
7,35,6,35,32
35,6,35,7,32
6,35,7,6,32
35,7,6,6,32
7,6,6,7,32
6,6,7,6,25
6,7,6,6,25
7,6,6,925,25
6,6,925,6,25
6,925,6,7,25
925,6,7,936,25
6,7,936,7,25
7,936,7,4,25
936,7,4,7,25
7,4,7,4,25
4,7,4,935,25
7,4,935,7,25
4,935,7,199,25
935,7,199,7,25
7,199,7,4,25
199,7,4,925,25
7,4,925,6,25
4,925,6,133,25
925,6,133,7,25
6,133,7,936,25
133,7,936,35,25
7,936,35,7,25
936,35,7,7,25
35,7,7,925,25
7,7,925,6,25
7,925,6,199,25
925,6,199,925,25
6,199,925,7,25
199,925,7,935,25
925,7,935,7,25
7,935,7,7,25
935,7,7,6,25
7,7,6,3,25
7,6,3,6,25
6,3,6,45,25
3,6,45,7,34
6,45,7,4,34
45,7,4,7,33
7,4,7,7,34
4,7,7,45,34
7,7,45,3,34
7,45,3,7,34
45,3,7,7,34
3,7,7,4,34
7,7,4,45,34
7,4,45,7,34
4,45,7,925,34
45,7,925,7,34
7,925,7,205,34
925,7,205,3,34
7,205,3,7,34
205,3,7,7,34
3,7,7,4,34
7,7,4,7,34
7,4,7,199,34
4,7,199,3,34
7,199,3,4,34
199,3,4,7,34
3,4,7,13,34
4,7,13,6,34
7,13,6,7,34
13,6,7,3,34
6,7,3,178,34
7,3,178,7,34
3,178,7,7,34
4,4,6,4,32
4,6,4,7,25
6,4,7,12,25
4,12,7,935,25
12,7,935,936,32
7,935,936,7,32
935,936,7,936,32
936,7,936,199,32
7,936,199,936,32
936,199,936,7,32
199,936,7,936,32
936,7,936,7,25
7,936,7,942,25
936,7,942,4,25
7,942,4,936,25
942,4,936,928,25
4,936,928,6,25
936,928,6,199,25
928,6,199,3,25
6,199,3,936,25
199,3,936,12,25
3,936,12,7,25
936,12,7,13,25
12,7,13,3,25
7,13,3,942,25
13,3,942,935,25
3,942,935,942,25
942,935,942,207,25
935,942,207,205,25
942,207,205,7,25
207,205,7,13,25
205,7,13,936,25
7,13,936,13,25
13,936,13,936,25
936,13,936,13,25
13,936,13,936,25
936,13,936,13,25
13,936,13,7,25
936,13,7,13,25
13,7,13,936,25
7,13,936,199,32
13,936,199,5,32
936,199,5,928,32
199,5,928,942,32
5,928,942,12,32
928,942,12,942,32
942,12,942,6,32
12,942,6,35,32
942,6,35,935,32
6,35,935,80,32
35,935,80,205,32
935,80,205,13,32
4,936,12,936,25
936,12,936,936,25
12,936,936,936,32
936,936,936,12,32
936,936,12,4,32
936,12,4,942,32
12,4,942,5,32
4,942,5,942,32
942,5,942,935,32
5,942,935,5,32
942,935,5,12,32
935,5,12,942,32
5,12,942,942,32
12,942,942,935,32
942,942,935,13,32
942,935,13,942,32
935,13,942,935,32
13,942,935,942,32
942,935,942,7,32
935,942,7,942,32
942,7,942,935,32
7,942,935,13,32
942,935,13,21,32
935,13,21,207,32
13,21,207,935,32
21,207,935,5,32
207,935,5,935,32
935,5,935,942,32
5,935,942,942,32
935,942,942,935,32
942,942,935,13,32
942,935,13,942,32
935,13,942,12,32
13,942,12,935,32
942,12,935,13,32
928,127,928,935,34
127,928,935,12,28
928,935,12,936,40
935,12,936,127,32
12,936,127,6,33
936,127,6,936,32
127,6,936,6,32
6,936,6,936,32
936,6,936,6,25
6,936,6,3,32
936,6,3,21,32
6,3,21,131,33
3,21,131,205,32
21,131,205,935,33
934,199,199,936,25
199,199,936,942,25
199,936,942,127,25
936,942,127,935,25
942,127,935,6,25
127,935,6,4,25
935,6,4,4,32
13,942,13,5,32
942,13,5,5,32
13,5,5,942,32
5,5,942,5,32
5,942,5,942,32
942,5,942,942,32
5,942,942,942,32
942,942,942,942,33
942,942,942,942,32
942,942,942,5,32
942,942,5,942,32
942,5,942,935,32
5,942,935,5,32
942,935,5,935,32
935,5,935,13,32
5,935,13,935,32
935,13,935,942,32
13,935,942,13,32
935,942,13,13,32
942,13,13,942,32
13,13,942,3,32
13,942,3,13,32
942,3,13,3,32
3,13,3,942,32
13,3,942,13,32
3,942,13,942,32
942,13,942,942,32
13,942,942,5,32
942,942,5,942,32
942,5,942,5,32
5,942,5,942,32
942,5,942,3,32
5,942,3,5,32
942,3,5,942,32
3,5,942,13,32
5,942,13,942,32
942,13,942,4,32
7,4,936,5,25
4,936,5,127,25
936,3,12,925,32
3,12,925,936,25
12,925,936,925,32
3,928,925,7,15
928,925,7,942,25
925,7,942,7,25
7,942,7,7,25
942,7,7,3,25
936,12,7,7,25
12,7,7,12,32
7,7,12,7,32
7,12,7,12,32
12,7,12,936,32
7,12,936,12,32
12,936,12,7,32
936,12,7,7,32
12,7,7,199,32
7,7,199,4,32
7,199,4,7,32
199,4,7,7,32
4,7,7,7,32
7,7,7,12,32
7,7,12,6,32
7,12,6,12,32
12,6,12,7,32
6,12,7,205,32
12,7,205,178,32
7,205,178,6,32
205,178,6,942,25
178,6,942,4,32
6,942,4,936,25
942,4,936,925,25
4,936,925,4,25
936,925,4,4,25
925,4,4,936,25
4,4,936,7,25
4,936,7,7,25
936,7,7,936,25
7,7,936,80,25
7,936,80,4,25
936,80,4,6,25
80,4,6,3,25
4,6,3,6,25
6,3,6,199,25
3,6,199,6,25
6,199,6,928,25
199,6,928,3,25
6,928,3,199,25
928,3,199,7,25
3,199,7,7,25
199,7,7,7,25
7,7,7,925,25
7,7,925,7,25
7,925,7,4,25
925,7,4,7,32
7,4,7,935,32
4,7,935,936,32
7,935,936,935,32
935,936,935,3,32
936,935,3,6,32
935,3,6,936,32
3,6,936,7,32
6,936,7,7,32
936,7,7,5,32
7,7,5,7,32
7,5,7,7,32
5,7,7,925,32
7,7,925,7,32
7,925,7,12,32
925,7,12,12,32
7,12,12,12,32
12,12,12,12,32
12,12,12,7,32
12,12,7,7,32
12,7,7,4,32
7,7,4,935,32
7,4,935,133,32
4,935,133,7,32
935,133,7,6,32
133,7,6,7,32
7,6,7,12,32
6,7,12,12,32
7,12,12,7,32
12,12,7,199,32
12,7,199,936,32
7,199,936,4,32
199,936,4,7,32
936,4,7,936,32
4,7,936,7,32
7,936,7,12,32
936,7,12,7,32
7,12,7,7,32
12,7,7,7,32
7,7,7,6,32
7,7,6,7,32
7,6,7,7,25
6,7,7,7,25
7,7,7,7,25
7,7,7,925,25
7,7,925,7,25
7,925,7,942,25
925,7,942,7,25
7,942,7,6,25
942,7,6,7,25
7,6,7,7,25
6,7,7,936,25
7,7,936,925,25
7,936,925,936,25
936,925,936,935,25
925,936,935,7,25
936,935,7,7,25
935,7,7,7,25
7,7,7,7,25
7,7,7,942,25
7,7,942,4,25
7,942,4,7,25
942,4,7,936,25
4,7,936,199,25
7,936,199,6,18
936,199,6,936,25
199,6,936,7,25
6,936,7,3,25
936,7,3,942,25
7,3,942,4,25
3,942,4,80,25
942,4,80,936,25
4,80,936,925,25
80,936,925,6,25
936,925,6,942,25
925,6,942,7,25
6,942,7,6,25
942,7,6,7,25
7,6,7,199,32
6,7,199,6,32
7,199,6,127,32
199,6,127,4,25
6,127,4,936,32
127,4,936,7,32
4,936,7,7,32
936,7,7,12,32
7,7,12,936,32
7,12,936,12,32
12,936,12,936,32
936,12,936,7,32
12,936,7,199,32
936,7,199,7,32
199,7,7,6,32
7,7,6,12,32
7,6,12,7,32
6,12,7,199,32
12,7,199,936,32
7,199,936,7,32
199,936,7,12,32
936,7,12,925,32
7,12,925,4,32
12,925,4,12,32
925,4,12,7,32
4,12,7,7,32
12,7,7,4,32
7,7,4,7,32
7,4,7,7,32
4,7,7,7,32
7,7,7,925,32
7,7,925,6,32
7,925,6,7,32
925,6,7,4,32
6,7,4,7,32
7,4,7,936,32
4,7,936,7,32
7,936,7,936,32
936,7,936,12,32
7,936,12,936,32
936,12,936,7,32
12,936,7,6,32
936,7,6,13,32
7,6,13,6,32
6,13,6,6,32
13,6,6,936,32
6,6,936,7,32
6,936,7,936,32
936,7,936,7,32
7,936,7,936,32
936,7,936,4,32
7,936,4,936,32
936,4,936,7,32
4,936,7,936,32
936,7,936,7,32
7,936,7,80,32
936,7,80,7,32
7,80,7,4,32
80,7,4,935,32
7,4,935,925,32
4,935,925,4,32
935,925,4,4,32
925,4,4,7,32
4,4,7,7,32
4,7,7,7,32
7,7,7,7,32
7,7,7,4,32
7,7,4,7,32
7,4,7,7,32
4,7,7,6,32
7,7,6,7,32
7,6,7,7,32
6,7,7,6,32
7,7,6,7,32
7,6,7,6,32
6,7,6,4,32
7,6,4,4,32
6,4,4,925,25
4,4,925,7,25
4,925,7,7,25
925,7,7,199,25
7,7,199,7,25
7,199,7,7,25
199,7,7,6,25
7,7,6,7,25
7,6,7,12,25
6,7,12,6,25
7,12,6,925,25
12,6,925,4,25
6,925,4,199,25
925,4,199,942,25
4,199,942,936,25
199,942,936,12,25
942,936,12,7,25
936,12,7,936,25
12,7,936,925,25
7,936,925,4,25
936,925,4,7,25
925,4,7,7,25
4,7,7,4,25
7,7,4,12,25
7,4,12,199,25
4,12,199,7,25
12,199,7,7,25
199,7,7,4,25
7,7,4,7,25
7,4,7,21,25
4,7,21,4,25
7,21,4,936,25
21,4,936,7,25
4,936,7,12,25
936,7,12,199,32
7,12,199,4,32
12,199,4,205,32
199,4,205,205,32
4,205,205,925,25
205,205,925,207,33
205,925,207,7,33
925,207,7,199,32
207,7,199,3,32
7,199,3,21,32
199,3,21,13,32
3,21,13,3,32
21,13,3,12,32
13,3,12,6,32
3,12,6,7,32
12,6,7,942,32
6,7,942,3,25
7,942,3,13,25
942,3,13,7,25
3,13,7,12,25
13,7,12,942,25
7,12,942,935,25
12,942,935,3,25
942,935,3,936,25
935,3,936,935,25
3,936,935,7,25
936,935,7,7,25
935,7,7,6,32
7,7,6,935,32
7,6,935,936,32
6,935,936,6,32
935,936,6,35,32
936,6,35,35,32
6,35,35,6,32
35,35,6,35,32
35,6,35,936,32
6,35,936,35,32
35,936,35,7,32
936,35,7,12,32
35,7,12,6,32
7,12,6,6,32
12,6,6,35,32
6,6,35,6,32
6,35,6,199,32
35,6,199,942,32
80,935,6,7,32
935,6,7,191,32
6,7,191,7,32
7,191,7,6,32
191,7,6,935,32
7,6,935,5,32
6,935,5,935,32
935,5,935,5,32
5,935,5,935,32
935,5,935,13,32
5,935,13,942,32
935,13,942,5,32
13,942,5,935,32
942,5,935,942,32
5,935,942,3,32
935,942,3,942,32
942,3,942,13,32
3,942,13,935,32
942,13,935,935,32
13,935,935,12,32
935,935,12,942,32
935,12,942,13,32
12,942,13,7,32
942,13,7,935,32
13,7,935,5,32
7,935,5,935,32
935,5,935,5,32
5,935,5,12,32
935,5,12,928,32
5,12,928,7,32
12,928,7,205,32
928,7,205,12,32
7,205,12,12,32
205,12,12,7,32
12,12,7,199,32
12,7,199,7,32
925,12,936,199,25
12,936,199,4,25
936,199,4,199,32
199,4,199,7,32
4,199,7,936,32
199,7,936,7,32
7,936,7,12,32
936,7,12,936,32
7,12,936,7,32
12,936,7,936,32
936,7,936,4,32
7,936,4,12,32
936,4,12,935,32
4,12,935,925,32
12,935,925,936,32
935,925,936,7,32
925,936,7,936,32
936,7,936,199,25
7,936,199,3,25
936,199,3,3,25
199,3,3,45,25
936,199,4,199,32
942,7,936,7,32
4,3,7,3,32
936,5,13,6,32
5,13,6,942,32
13,6,942,7,32
7,7,7,936,32
7,7,936,7,32
7,936,7,5,32
936,7,5,7,32
6,4,7,5,32
4,7,5,207,32
