23,121,23,121,23,32
121,23,121,23,121,32
23,121,23,121,23,32
121,23,121,23,121,32
23,121,23,121,59,32
121,23,121,59,51,32
23,121,59,51,59,32
121,59,51,59,51,32
59,51,59,51,59,32
51,59,51,59,188,32
59,51,59,188,51,32
51,59,188,51,188,32
59,188,51,188,103,32
188,51,188,103,58,32
51,188,103,58,32,32
188,103,58,32,25,32
103,58,32,25,32,32
58,32,25,32,868,32
32,25,32,868,161,32
25,32,868,161,100,32
32,868,161,100,155,32
868,161,100,155,433,32
161,100,155,433,18,32
100,155,433,18,100,32
155,433,18,100,155,32
433,18,100,155,81,32
18,100,155,81,1,32
100,155,81,1,18,32
155,81,1,18,26,32
81,1,18,26,130,32
1,18,26,130,25,32
18,26,130,25,130,32
26,130,25,130,26,32
130,25,130,26,28,32
25,130,26,28,56,32
130,26,28,56,24,32
26,28,56,24,26,32
28,56,24,26,97,32
56,24,26,97,60,32
24,26,97,60,193,32
26,97,60,193,61,32
97,60,193,61,164,32
60,193,61,164,57,32
193,61,164,57,46,32
61,164,57,46,433,32
164,57,46,433,154,32
57,46,433,154,100,32
46,433,154,100,18,32
433,154,100,18,436,25
154,100,18,436,19,25
100,18,436,19,454,25
18,436,19,454,436,32
436,19,454,436,64,25
19,454,436,64,202,25
454,436,64,202,80,25
436,64,202,80,23,25
64,202,80,23,97,25
202,80,23,97,363,25
80,23,97,363,28,25
23,97,363,28,16,25
97,363,28,16,64,25
363,28,16,64,201,25
28,16,64,201,64,25
16,64,201,64,433,25
64,201,64,433,235,25
201,64,433,235,121,25
64,433,235,121,136,25
433,235,121,136,121,25
235,121,136,121,49,25
121,136,121,49,662,25
136,121,49,662,121,32
121,49,662,121,59,32
49,662,121,59,153,25
662,121,59,153,96,25
121,59,153,96,136,25
59,153,96,136,103,25
153,96,136,103,96,25
96,136,103,96,32,25
136,103,96,32,462,32
103,96,32,462,31,32
96,32,462,31,58,25
32,462,31,58,81,25
462,31,58,81,64,25
31,58,81,64,18,25
58,81,64,18,124,25
81,64,18,124,16,25
64,18,124,16,124,25
18,124,16,124,24,25
124,16,124,24,56,25
16,124,24,56,130,25
124,24,56,130,24,25
24,56,130,24,661,25
56,130,24,661,118,25
130,24,661,118,186,25
24,661,118,186,163,32
661,118,186,163,465,25
118,186,163,465,202,25
186,163,465,202,186,25
163,465,202,186,54,25
465,202,186,54,36,25
202,186,54,36,186,25
186,54,36,186,54,25
54,36,186,54,163,25
36,186,54,163,661,25
186,54,163,661,164,25
54,163,661,164,46,32
163,661,164,46,95,25
661,164,46,95,164,25
164,46,95,164,46,25
46,95,164,46,95,25
95,164,46,95,124,25
164,46,95,124,18,25
46,95,124,18,20,25
95,124,18,20,363,25
124,18,20,363,23,25
18,20,363,23,121,32
20,363,23,121,59,25
363,23,121,59,188,25
23,121,59,188,51,32
121,59,188,51,38,32
59,188,51,38,121,32
188,51,38,121,51,32
51,38,121,51,93,32
38,121,51,93,46,25
154,15,436,106,155,32
15,436,106,155,24,32
436,106,155,24,47,32
106,155,24,47,128,32
155,24,47,128,57,32
24,47,128,57,119,32
47,128,57,119,93,32
128,57,119,93,166,32
57,119,93,166,243,32
119,93,166,243,117,32
93,166,243,117,106,32
58,433,47,121,56,32
433,47,121,56,49,32
47,121,56,49,121,32
121,56,49,121,146,32
56,49,121,146,23,32
49,121,146,23,121,32
121,146,23,121,30,32
146,23,121,30,103,32
23,121,30,103,241,32
121,30,103,241,110,32
30,103,241,110,121,32
103,241,110,121,24,32
241,110,121,24,454,32
110,121,24,454,241,32
121,24,454,241,124,32
24,454,241,124,101,32
454,241,124,101,154,32
241,124,101,154,64,32
124,101,154,64,47,32
101,154,64,47,121,32
154,64,47,121,64,32
64,47,121,64,153,32
47,121,64,153,19,32
121,64,153,19,18,32
64,153,19,18,124,32
153,19,18,124,59,32
19,18,124,59,123,32
18,124,59,123,19,32
124,59,123,19,16,32
59,123,19,16,26,32
123,19,16,26,18,32
19,16,26,18,58,32
16,26,18,58,103,32
26,18,58,103,121,32
18,58,103,121,241,32
58,103,121,241,47,32
103,121,241,47,121,32
121,241,47,121,52,32
241,47,121,52,63,32
47,121,52,63,50,32
121,52,63,50,63,32
52,63,50,63,188,32
63,50,63,188,52,32
50,63,188,52,188,32
63,188,52,188,59,32
188,52,188,59,73,32
52,188,59,73,59,32
188,59,73,59,103,32
59,73,59,103,138,32
73,59,103,138,152,32
59,103,138,152,151,32
103,138,152,151,31,32
138,152,151,31,32,32
152,151,31,32,31,32
151,31,32,31,25,32
31,32,31,25,58,32
32,31,25,58,121,32
31,25,58,121,32,32
25,58,121,32,16,32
58,121,32,16,101,32
121,32,16,101,15,32
32,16,101,15,26,32
16,101,15,26,165,32
101,15,26,165,63,32
15,26,165,63,165,32
26,165,63,165,51,32
165,63,165,51,40,32
63,165,51,40,38,32
165,51,40,38,105,32
51,40,38,105,166,32
40,38,105,166,181,32
38,105,166,181,114,32
105,166,181,114,663,32
166,181,114,663,165,32
181,114,663,165,166,32
114,663,165,166,663,32
663,165,166,663,165,32
165,166,663,165,58,32
166,663,165,58,165,32
663,165,58,165,51,32
165,58,165,51,183,32
58,165,51,183,201,32
165,51,183,201,43,32
51,183,201,43,47,32
183,201,43,47,388,32
201,43,47,388,18,32
43,47,388,18,433,32
47,388,18,433,47,32
388,18,433,47,239,32
18,433,47,239,110,32
433,47,239,110,155,32
47,239,110,155,82,32
239,110,155,82,67,32
110,155,82,67,47,32
155,82,67,47,26,32
82,67,47,26,433,32
67,47,26,433,26,32
47,26,433,26,24,32
26,433,26,24,101,32
433,26,24,101,121,32
26,24,101,121,68,32
24,101,121,68,121,32
101,121,68,121,60,32
121,68,121,60,170,32
68,121,60,170,20,32
121,60,170,20,121,32
60,170,20,121,166,32
170,20,121,166,121,32
20,121,166,121,22,32
121,166,121,22,121,32
166,121,22,121,29,32
121,22,121,29,20,32
22,121,29,20,103,32
121,29,20,103,59,32
29,20,103,59,51,32
20,103,59,51,188,32
103,59,51,188,73,32
59,51,188,73,59,32
51,188,73,59,51,32
188,73,59,51,180,32
73,59,51,180,51,32
59,51,180,51,59,32
51,180,51,59,213,32
180,51,59,213,59,32
51,59,213,59,63,32
59,213,59,63,59,32
213,59,63,59,136,32
59,63,59,136,103,32
63,59,136,103,135,32
59,136,103,135,103,32
136,103,135,103,96,32
103,135,103,96,103,32
135,103,96,103,146,32
103,96,103,146,103,32
96,103,146,103,146,32
103,146,103,146,103,32
146,103,146,103,74,32
103,146,103,74,58,32
146,103,74,58,30,32
103,74,58,30,58,32
74,58,30,58,30,32
58,30,58,30,25,32
30,58,30,25,32,32
58,30,25,32,103,32
30,25,32,103,31,32
25,32,103,31,58,32
32,103,31,58,32,32
103,31,58,32,58,32
31,58,32,58,31,32
58,32,58,31,19,32
32,58,31,19,64,32
58,31,19,64,110,32
31,19,64,110,124,32
19,64,110,124,19,32
64,110,124,19,124,32
110,124,19,124,160,32
124,19,124,160,64,32
19,124,160,64,171,32
124,160,64,171,101,32
160,64,171,101,19,32
64,171,101,19,124,32
171,101,19,124,82,32
101,19,124,82,101,32
19,124,82,101,155,32
124,82,101,155,64,32
82,101,155,64,101,32
101,155,64,101,83,32
155,64,101,83,56,32
64,101,83,56,24,32
101,83,56,24,56,32
83,56,24,56,24,32
56,24,56,24,28,32
24,56,24,28,26,32
56,24,28,26,24,32
24,28,26,24,26,32
28,26,24,26,24,32
26,24,26,24,241,32
24,26,24,241,24,32
26,24,241,24,25,32
24,241,24,25,241,32
241,24,25,241,25,32
24,25,241,25,26,32
25,241,25,26,241,32
241,25,26,241,26,32
25,26,241,26,241,32
26,241,26,241,26,32
241,26,241,26,27,32
26,241,26,27,241,32
241,26,27,241,130,32
26,27,241,130,26,32
27,241,130,26,130,32
241,130,26,130,56,32
130,26,130,56,25,32
26,130,56,25,24,32
130,56,25,24,167,32
56,25,24,167,24,32
25,24,167,24,166,32
24,167,24,166,37,32
167,24,166,37,166,32
24,166,37,166,165,32
166,37,166,165,37,32
37,166,165,37,79,32
166,165,37,79,165,32
165,37,79,165,51,32
37,79,165,51,166,32
79,165,51,166,54,32
165,51,166,54,118,32
51,166,54,118,222,32
166,54,118,222,239,32
54,118,222,239,106,32
118,222,239,106,186,32
222,239,106,186,163,32
239,106,186,163,186,32
106,186,163,186,106,32
186,163,186,106,217,32
163,186,106,217,163,32
186,106,217,163,201,32
106,217,163,201,106,32
217,163,201,106,117,32
163,201,106,117,192,32
201,106,117,192,106,32
106,117,192,106,61,32
117,192,106,61,470,32
192,106,61,470,360,32
106,61,470,360,49,32
61,470,360,49,43,32
470,360,49,43,388,32
360,49,43,388,47,32
49,43,388,47,24,32
43,388,47,24,58,32
388,47,24,58,180,32
47,24,58,180,30,32
24,58,180,30,38,25
58,180,30,38,908,25
180,30,38,908,23,25
30,38,908,23,154,25
38,908,23,154,124,25
908,23,154,124,30,25
23,154,124,30,153,25
154,124,30,153,35,25
124,30,153,35,458,25
30,153,35,458,210,25
153,35,458,210,240,25
35,458,210,240,118,25
458,210,240,118,217,25
210,240,118,217,46,25
240,118,217,46,106,25
118,217,46,106,406,25
217,46,106,406,422,25
46,106,406,422,16,25
106,406,422,16,95,25
406,422,16,95,221,25
422,16,95,221,63,25
166,184,164,379,18,25
184,164,379,18,222,25
164,379,18,222,166,25
379,18,222,166,121,25
18,222,166,121,166,25
222,166,121,166,28,25
166,121,166,28,1,25
121,166,28,1,53,25
166,28,1,53,36,25
28,1,53,36,155,25
1,53,36,155,134,25
53,36,155,134,121,25
36,155,134,121,165,25
155,134,121,165,223,25
134,121,165,223,166,25
121,165,223,166,38,25
165,223,166,38,165,25
223,166,38,165,19,25
166,38,165,19,32,25
38,165,19,32,474,25
165,19,32,474,62,25
19,32,474,62,38,25
32,474,62,38,109,25
474,62,38,109,97,25
62,38,109,97,123,25
38,109,97,123,26,25
109,97,123,26,18,25
97,123,26,18,35,25
123,26,18,35,99,25
26,18,35,99,75,25
18,35,99,75,79,25
35,99,75,79,187,25
99,75,79,187,164,4
75,79,187,164,18,4
79,187,164,18,56,11
187,164,18,56,64,11
164,18,56,64,83,11
18,56,64,83,124,11
56,64,83,124,155,11
64,83,124,155,464,11
83,124,155,464,155,11
124,155,464,155,15,11
155,464,155,15,154,11
464,155,15,154,464,11
155,15,154,464,130,11
15,154,464,130,83,11
154,464,130,83,160,11
464,130,83,160,149,11
130,83,160,149,20,11
83,160,149,20,153,11
160,149,20,153,65,11
149,20,153,65,149,11
20,153,65,149,1,18
153,65,149,1,241,11
65,149,1,241,236,18
149,1,241,236,449,11
1,241,236,449,27,18
241,236,449,27,202,18
236,449,27,202,164,11
449,27,202,164,214,18
27,202,164,214,166,18
202,164,214,166,155,18
164,214,166,155,54,18
45,79,166,149,124,34
79,166,149,124,16,34
166,149,124,16,235,25
149,124,16,235,49,25
124,16,235,49,662,25
16,235,49,662,121,25
235,49,662,121,25,25
49,662,121,25,212,25
662,121,25,212,59,25
121,25,212,59,77,25
25,212,59,77,58,25
212,59,77,58,406,32
59,77,58,406,392,25
77,58,406,392,43,32
58,406,392,43,121,32
406,392,43,121,230,25
392,43,121,230,130,25
43,121,230,130,116,25
121,230,130,116,128,32
230,130,116,128,55,32
130,116,128,55,38,32
116,128,55,38,116,32
128,55,38,116,51,32
55,38,116,51,166,32
38,116,51,166,63,32
116,51,166,63,51,32
151,16,117,433,103,32
16,117,433,103,117,25
117,433,103,117,85,25
433,103,117,85,121,25
103,117,85,121,16,32
117,85,121,16,121,32
85,121,16,121,222,32
121,16,121,222,136,25
16,121,222,136,101,25
121,222,136,101,121,25
222,136,101,121,449,32
136,101,121,449,64,32
101,121,449,64,151,32
121,449,64,151,159,32
449,64,151,159,54,32
64,151,159,54,49,32
151,159,54,49,54,32
159,54,49,54,1,32
54,49,54,1,221,32
49,54,1,221,433,32
54,1,221,433,121,32
1,221,433,121,449,32
221,433,121,449,28,32
433,121,449,28,81,32
121,449,28,81,121,32
449,28,81,121,187,32
28,81,121,187,124,32
81,121,187,124,241,32
121,187,124,241,23,32
187,124,241,23,121,32
124,241,23,121,165,32
241,23,121,165,23,32
23,121,165,23,29,25
121,165,23,29,121,25
165,23,29,121,23,25
23,29,121,23,121,32
29,121,23,121,20,32
121,23,121,20,216,25
23,121,20,216,121,25
121,20,216,121,20,25
20,216,121,20,121,32
216,121,20,121,166,32
121,20,121,166,23,32
20,121,166,23,121,32
121,166,23,121,188,32
166,23,121,188,59,25
23,121,188,59,188,25
121,188,59,188,51,25
188,59,188,51,59,32
59,188,51,59,102,32
188,51,59,102,52,32
51,59,102,52,59,32
59,102,52,59,188,25
102,52,59,188,73,32
52,59,188,73,59,25
59,188,73,59,51,32
188,73,59,51,73,25
73,59,51,73,188,32
59,51,73,188,51,32
51,73,188,51,103,32
73,188,51,103,188,32
188,51,103,188,51,25
51,103,188,51,103,32
103,188,51,103,121,32
188,51,103,121,188,25
51,103,121,188,52,32
103,121,188,52,59,32
121,188,52,59,51,25
188,52,59,51,188,25
52,59,51,188,59,32
59,51,188,59,188,32
51,188,59,188,103,32
188,59,188,103,136,25
59,188,103,136,103,25
188,103,136,103,135,25
103,136,103,135,136,32
136,103,135,136,141,32
103,135,136,141,103,25
135,136,141,103,96,32
136,141,103,96,149,32
141,103,96,149,151,25
103,96,149,151,153,25
96,149,151,153,103,32
149,151,153,103,96,32
151,153,103,96,143,32
153,103,96,143,151,25
103,96,143,151,135,25
96,143,151,135,146,32
143,151,135,146,103,25
151,135,146,103,58,32
135,146,103,58,215,32
146,103,58,215,30,32
103,58,215,30,32,25
58,215,30,32,58,25
215,30,32,58,32,32
30,32,58,32,58,25
32,58,32,58,32,25
58,32,58,32,58,25
32,58,32,58,31,25
58,32,58,31,462,25
32,58,31,462,58,32
58,31,462,58,232,25
31,462,58,232,1,32
462,58,232,1,64,32
58,232,1,64,907,32
232,1,64,907,124,32
1,64,907,124,101,25
64,907,124,101,110,25
907,124,101,110,18,25
124,101,110,18,433,25
101,110,18,433,155,25
110,18,433,155,436,25
18,433,155,436,124,25
433,155,436,124,18,25
155,436,124,18,433,25
436,124,18,433,155,25
124,18,433,155,110,25
18,433,155,110,241,25
433,155,110,241,25,25
155,110,241,25,56,25
110,241,25,56,26,25
241,25,56,26,28,25
25,56,26,28,241,25
56,26,28,241,24,32
26,28,241,24,167,32
28,241,24,167,240,32
241,24,167,240,239,25
24,167,240,239,54,25
167,240,239,54,380,32
240,239,54,380,384,25
239,54,380,384,43,25
54,380,384,43,121,32
380,384,43,121,170,32
384,43,121,170,121,32
43,121,170,121,60,25
121,170,121,60,121,25
170,121,60,121,20,32
121,60,121,20,121,32
60,121,20,121,20,32
121,20,121,20,60,32
20,121,20,60,23,32
121,20,60,23,20,32
20,60,23,20,29,32
60,23,20,29,121,32
23,20,29,121,128,32
20,29,121,128,170,32
29,121,128,170,20,32
121,128,170,20,121,25
128,170,20,121,20,32
170,20,121,20,110,32
20,121,20,110,194,32
121,20,110,194,176,25
20,110,194,176,106,25
110,194,176,106,36,32
194,176,106,36,58,32
176,106,36,58,235,32
106,36,58,235,124,32
36,58,235,124,183,32
58,235,124,183,47,32
235,124,183,47,46,32
124,183,47,46,172,32
183,47,46,172,433,32
47,46,172,433,121,32
46,172,433,121,386,32
172,433,121,386,1,32
433,121,386,1,210,32
121,386,1,210,25,32
386,1,210,25,49,32
1,210,25,49,37,32
210,25,49,37,73,32
25,49,37,73,188,25
49,37,73,188,136,32
37,73,188,136,103,32
73,188,136,103,31,32
188,136,103,31,103,25
136,103,31,103,232,25
103,31,103,232,364,32
31,103,232,364,115,25
103,232,364,115,113,25
232,364,115,113,166,32
364,115,113,166,37,32
115,113,166,37,63,32
218,125,124,25,662,25
125,124,25,662,103,25
124,25,662,103,30,25
25,662,103,30,58,25
662,103,30,58,74,25
103,30,58,74,58,32
30,58,74,58,124,32
58,74,58,124,25,32
74,58,124,25,24,32
58,124,25,24,241,32
124,25,24,241,28,25
25,24,241,28,26,25
24,241,28,26,241,25
241,28,26,241,56,25
28,26,241,56,24,32
26,241,56,24,130,25
241,56,24,130,241,32
56,24,130,241,25,32
24,130,241,25,241,25
130,241,25,241,24,25
241,25,241,24,241,25
25,241,24,241,165,25
241,24,241,165,391,32
24,241,165,391,38,25
241,165,391,38,166,25
165,391,38,166,38,25
391,38,166,38,166,25
38,166,38,166,121,25
166,38,166,121,37,25
38,166,121,37,55,32
166,121,37,55,166,32
121,37,55,166,37,25
37,55,166,37,165,25
55,166,37,165,116,25
166,37,165,116,55,25
37,165,116,55,223,25
165,116,55,223,166,32
116,55,223,166,58,32
55,223,166,58,23,25
223,166,58,23,166,25
166,58,23,166,151,32
58,23,166,151,210,32
23,166,151,210,62,25
166,151,210,62,222,32
151,210,62,222,118,32
210,62,222,118,240,25
62,222,118,240,217,25
222,118,240,217,452,25
118,240,217,452,235,25
240,217,452,235,222,25
217,452,235,222,106,25
452,235,222,106,222,25
235,222,106,222,362,25
222,106,222,362,239,32
106,222,362,239,222,32
222,362,239,222,36,32
362,239,222,36,106,32
239,222,36,106,221,25
222,36,106,221,217,32
36,106,221,217,222,32
106,221,217,222,240,32
221,217,222,240,222,32
217,222,240,222,36,32
222,240,222,36,95,25
240,222,36,95,47,25
222,36,95,47,95,32
36,95,47,95,57,32
95,47,95,57,95,25
47,95,57,95,57,32
95,57,95,57,95,25
57,95,57,95,46,25
95,57,95,46,95,25
57,95,46,95,46,25
95,46,95,46,164,25
46,95,46,164,95,25
95,46,164,95,46,25
46,164,95,46,92,25
164,95,46,92,227,25
95,46,92,227,47,25
46,92,227,47,46,25
92,227,47,46,95,32
227,47,46,95,164,32
47,46,95,164,95,32
46,95,164,95,57,25
95,164,95,57,43,25
164,95,57,43,46,25
95,57,43,46,47,25
57,43,46,47,95,32
43,46,47,95,47,25
46,47,95,47,164,25
47,95,47,164,46,32
95,47,164,46,47,25
47,164,46,47,25,25
449,121,23,121,59,32
121,23,121,59,188,32
23,121,59,188,103,32
121,59,188,103,32,32
59,188,103,32,454,32
188,103,32,454,16,25
103,32,454,16,124,32
32,454,16,124,64,32
454,16,124,64,100,25
16,124,64,100,19,32
124,64,100,19,160,25
64,100,19,160,98,32
100,19,160,98,25,32
19,160,98,25,56,32
160,98,25,56,28,32
98,25,56,28,214,25
25,56,28,214,37,25
56,28,214,37,180,32
28,214,37,180,117,32
214,37,180,117,62,32
37,180,117,62,210,32
180,117,62,210,201,32
117,62,210,201,117,32
62,210,201,117,57,32
210,201,117,57,47,25
201,117,57,47,57,32
117,57,47,57,65,32
57,47,57,65,121,32
47,57,65,121,36,32
57,65,121,36,222,32
65,121,36,222,163,25
121,36,222,163,121,32
36,222,163,121,160,25
222,163,121,160,121,32
163,121,160,121,16,25
121,160,121,16,362,25
160,121,16,362,121,25
121,16,362,121,49,25
16,362,121,49,16,32
362,121,49,16,102,32
121,49,16,102,155,32
49,16,102,155,154,32
16,102,155,154,57,25
102,155,154,57,80,25
155,154,57,80,64,25
154,57,80,64,121,32
57,80,64,121,360,32
80,64,121,360,121,25
64,121,360,121,36,32
121,360,121,36,170,32
360,121,36,170,121,32
121,36,170,121,54,25
36,170,121,54,91,25
170,121,54,91,110,25
121,54,91,110,155,25
54,91,110,155,98,32
91,110,155,98,15,32
110,155,98,15,16,25
155,98,15,16,454,25
98,15,16,454,64,25
15,16,454,64,80,25
16,454,64,80,155,25
454,64,80,155,25,25
64,80,155,25,121,25
80,155,25,121,20,25
155,25,121,20,121,25
25,121,20,121,20,25
121,20,121,20,121,25
20,121,20,121,188,25
121,20,121,188,102,25
20,121,188,102,59,25
121,188,102,59,188,25
188,102,59,188,59,25
102,59,188,59,188,25
59,188,59,188,151,25
188,59,188,151,149,25
59,188,151,149,103,25
188,151,149,103,153,25
151,149,103,153,103,25
149,103,153,103,30,25
103,153,103,30,58,25
153,103,30,58,30,25
103,30,58,30,58,25
30,58,30,58,32,25
58,30,58,32,30,25
30,58,32,30,16,25
58,32,30,16,909,25
32,30,16,909,155,25
30,16,909,155,110,25
16,909,155,110,155,25
909,155,110,155,18,25
155,110,155,18,868,25
110,155,18,868,25,25
155,18,868,25,167,25
18,868,25,167,26,25
868,25,167,26,24,25
25,167,26,24,25,25
167,26,24,25,97,25
26,24,25,97,26,25
24,25,97,26,38,25
25,97,26,38,214,25
97,26,38,214,63,25
26,38,214,63,38,25
38,214,63,38,109,25
214,63,38,109,54,25
63,38,109,54,106,25
38,109,54,106,239,25
109,54,106,239,36,25
54,106,239,36,163,25
106,239,36,163,450,25
239,36,163,450,217,25
36,163,450,217,452,25
163,450,217,452,186,25
450,217,452,186,443,25
217,452,186,443,117,25
452,186,443,117,54,25
186,443,117,54,380,25
443,117,54,380,57,25
117,54,380,57,95,25
54,380,57,95,57,25
380,57,95,57,47,25
57,95,57,47,43,25
95,57,47,43,164,25
57,47,43,164,47,25
47,43,164,47,57,25
43,164,47,57,46,25
164,47,57,46,378,25
47,57,46,378,47,25
82,24,1,124,662,25
