10,3,3,5,1,10,3,3,32
9,12,9,10,1,2,12,4,34
12,9,10,1,2,12,4,2,28
9,10,1,2,12,4,2,4,40
10,1,2,12,4,2,4,2,32
1,2,12,4,2,4,2,4,33
2,12,4,2,4,2,4,7,32
12,4,2,4,2,4,7,20,32
4,2,4,2,4,7,20,21,32
2,4,2,4,7,20,21,21,25
4,2,4,7,20,21,21,14,32
2,4,7,20,21,21,14,10,32
22,16,16,2,5,12,10,4,25
16,16,2,5,12,10,4,8,25
16,2,5,12,10,4,8,8,25
2,5,12,10,4,8,8,8,25
3,3,5,5,3,3,17,17,32
3,5,5,3,3,17,17,5,32
5,5,3,3,17,17,5,17,32
5,3,3,17,17,5,17,5,32
3,3,17,17,5,17,5,5,32
3,17,17,5,17,5,5,5,32
17,17,5,17,5,5,5,5,32
17,5,17,5,5,5,5,5,32
5,17,5,5,5,5,5,5,32
17,5,5,5,5,5,5,5,32
5,5,5,5,5,5,5,5,33
5,5,5,5,5,5,5,5,32
5,5,5,5,5,5,5,17,32
5,5,5,5,5,5,17,5,32
5,5,5,5,5,17,5,10,32
5,5,5,5,17,5,10,17,32
5,5,5,17,5,10,17,10,32
5,5,17,5,10,17,10,3,32
5,17,5,10,17,10,3,10,32
17,5,10,17,10,3,10,5,32
5,10,17,10,3,10,5,5,32
10,17,10,3,10,5,5,5,32
17,10,3,10,5,5,5,5,32
10,3,10,5,5,5,5,3,32
3,10,5,5,5,5,3,3,32
10,5,5,5,5,3,3,5,32
5,5,5,5,3,3,5,5,32
5,5,5,3,3,5,5,7,32
5,5,3,3,5,5,7,3,32
5,3,3,5,5,7,3,7,32
3,3,5,5,7,3,7,5,32
3,5,5,7,3,7,5,3,32
5,5,7,3,7,5,3,5,32
5,7,3,7,5,3,5,5,32
7,3,7,5,3,5,5,5,32
3,7,5,3,5,5,5,5,32
7,5,3,5,5,5,5,5,32
5,3,5,5,5,5,5,5,32
3,5,5,5,5,5,5,5,32
5,5,5,5,5,5,5,17,32
5,5,5,5,5,5,17,5,32
5,5,5,5,5,17,5,5,32
5,5,5,5,17,5,5,5,32
5,5,5,17,5,5,5,5,32
5,5,17,5,5,5,5,17,32
5,17,5,5,5,5,17,5,32
17,5,5,5,5,17,5,7,32
5,5,5,5,17,5,7,17,32
5,5,5,17,5,7,17,17,32
5,5,17,5,7,17,17,5,32
5,17,5,7,17,17,5,3,32
17,5,7,17,17,5,3,5,32
5,7,17,17,5,3,5,8,32
7,7,16,16,7,6,7,23,39
7,16,16,7,6,7,23,7,23
16,16,7,6,7,23,7,6,22
16,7,6,7,23,7,6,16,22
7,6,7,23,7,6,16,23,15
6,7,23,7,6,16,23,7,22
7,23,7,6,16,23,7,7,22
23,7,6,16,23,7,7,8,22
7,6,16,23,7,7,8,23,22
6,16,23,7,7,8,23,5,22
16,23,7,7,8,23,5,23,22
23,7,7,8,23,5,23,7,22
7,7,8,23,5,23,7,4,15
7,8,23,5,23,7,4,7,22
8,23,5,23,7,4,7,4,22
23,5,23,7,4,7,4,23,22
5,23,7,4,7,4,23,7,22
23,7,4,7,4,23,7,6,22
7,4,7,4,23,7,6,6,15
4,7,4,23,7,6,6,6,22
7,4,23,7,6,6,6,6,15
4,23,7,6,6,6,6,6,22
23,7,6,6,6,6,6,6,22
7,6,6,6,6,6,6,6,15
6,6,6,6,6,6,6,7,22
6,6,6,6,6,6,7,8,22
6,6,6,6,6,7,8,6,22
6,6,6,6,7,8,6,8,22
7,23,7,6,6,7,6,11,21
23,7,6,6,7,6,11,4,21
7,6,6,7,6,11,4,6,21
6,6,7,6,11,4,6,6,21
6,7,6,11,4,6,6,6,21
7,6,11,4,6,6,6,6,21
6,11,4,6,6,6,6,4,21
11,4,6,6,6,6,4,16,21
4,6,6,6,6,4,16,16,21
6,6,6,6,4,16,16,7,21
6,6,6,4,16,16,7,6,21
6,6,4,16,16,7,6,16,21
6,4,16,16,7,6,16,16,21
4,16,16,7,6,16,16,6,21
16,16,7,6,16,16,6,16,21
16,7,6,16,16,6,16,7,21
8,20,6,1,8,5,8,6,25
7,23,23,6,6,20,6,10,21
23,23,6,6,20,6,10,16,21
23,6,6,20,6,10,16,1,21
6,6,20,6,10,16,1,3,21
6,20,6,10,16,1,3,7,21
20,6,10,16,1,3,7,5,18
6,10,16,1,3,7,5,5,32
10,16,1,3,7,5,5,5,32
16,1,3,7,5,5,5,5,32
1,3,7,5,5,5,5,5,32
3,7,5,5,5,5,5,5,32
7,5,5,5,5,5,5,17,25
5,5,5,5,5,5,17,5,32
5,5,5,5,5,17,5,3,32
5,5,5,5,17,5,3,15,32
5,5,5,17,5,3,15,10,32
5,5,17,5,3,15,10,10,32
5,17,5,3,15,10,10,1,32
17,5,3,15,10,10,1,10,32
5,3,15,10,10,1,10,10,32
3,15,10,10,1,10,10,10,32
15,10,10,1,10,10,10,6,32
10,10,1,10,10,10,6,1,32
10,1,10,10,10,6,1,10,32
1,10,10,10,6,1,10,5,32
10,10,10,6,1,10,5,5,32
10,10,6,1,10,5,5,3,32
10,6,1,10,5,5,3,5,32
6,1,10,5,5,3,5,17,32
1,10,5,5,3,5,17,5,32
10,5,5,3,5,17,5,17,32
5,5,3,5,17,5,17,7,32
5,3,5,17,5,17,7,10,32
3,5,17,5,17,7,10,1,32
5,17,5,17,7,10,1,10,32
17,5,17,7,10,1,10,6,32
5,17,7,10,1,10,6,7,32
17,7,10,1,10,6,7,2,32
7,10,1,10,6,7,2,17,32
10,1,10,6,7,2,17,4,32
12,3,6,2,22,6,4,3,25
3,6,2,22,6,4,3,5,25
6,2,22,6,4,3,5,3,25
2,22,6,4,3,5,3,3,25
22,6,4,3,5,3,3,3,25
6,4,3,5,3,3,3,6,25
14,3,6,5,6,4,9,2,25
3,6,5,6,4,9,2,13,25
6,5,6,4,9,2,13,1,25
19,4,6,1,6,18,4,4,25
4,6,1,6,18,4,4,6,25
6,1,6,18,4,4,6,6,25
1,6,18,4,4,6,6,4,25
6,18,4,4,6,6,4,18,25
18,4,4,6,6,4,18,4,25
4,4,6,6,4,18,4,4,25
4,6,6,4,18,4,4,24,25
4,1,6,2,1,6,8,2,32
1,6,2,1,6,8,2,2,32
6,2,1,6,8,2,2,1,32
2,1,6,8,2,2,1,2,32
1,6,8,2,2,1,2,6,32
6,8,2,2,1,2,6,11,32
8,2,2,1,2,6,11,6,32
2,2,1,2,6,11,6,4,32
2,1,2,6,11,6,4,6,32
1,2,6,11,6,4,6,16,32
2,6,11,6,4,6,16,6,32
6,11,6,4,6,16,6,1,32
11,6,4,6,16,6,1,6,32
6,4,6,16,6,1,6,8,32
4,6,16,6,1,6,8,1,32
6,16,6,1,6,8,1,6,32
16,6,1,6,8,1,6,2,32
6,1,6,8,1,6,2,6,32
11,8,1,1,6,11,8,7,25
8,1,1,6,11,8,7,7,25
1,1,6,11,8,7,7,8,26
1,6,11,8,7,7,8,7,25
6,11,8,7,7,8,7,21,26
11,8,7,7,8,7,21,7,26
8,7,7,8,7,21,7,6,33
7,7,8,7,21,7,6,2,26
7,8,7,21,7,6,2,8,32
7,23,7,7,6,4,11,6,21
23,7,7,6,4,11,6,6,21
7,7,6,4,11,6,6,6,21
7,6,4,11,6,6,6,7,21
6,4,11,6,6,6,7,6,21
4,11,6,6,6,7,6,1,21
11,6,6,6,7,6,1,4,21
6,6,6,7,6,1,4,25,21
6,6,7,6,1,4,25,6,21
6,7,6,1,4,25,6,6,21
7,6,1,4,25,6,6,8,21
6,1,4,25,6,6,8,6,21
1,4,25,6,6,8,6,6,21
4,25,6,6,8,6,6,6,21
25,6,6,8,6,6,6,6,25
6,6,8,6,6,6,6,6,25
6,8,6,6,6,6,6,6,25
8,6,6,6,6,6,6,6,25
6,6,6,6,6,6,6,8,25
6,6,6,6,6,6,8,11,25
6,6,6,6,6,8,11,3,25
6,6,6,6,8,11,3,10,25
6,6,6,8,11,3,10,6,25
6,6,8,11,3,10,6,6,25
6,8,11,3,10,6,6,10,25
8,11,3,10,6,6,10,6,25
11,3,10,6,6,10,6,6,25
3,10,6,6,10,6,6,1,25
10,6,6,10,6,6,1,8,25
6,6,10,6,6,1,8,6,25
6,10,6,6,1,8,6,6,25
10,6,6,1,8,6,6,1,25
6,6,1,8,6,6,1,6,25
1,2,1,3,14,16,16,22,32
2,1,3,14,16,16,22,5,32
1,3,14,16,16,22,5,2,32
3,14,16,16,22,5,2,6,32
14,16,16,22,5,2,6,2,32
16,16,22,5,2,6,2,6,25
16,22,5,2,6,2,6,1,25
22,5,2,6,2,6,1,1,25
5,2,6,2,6,1,1,2,32
2,6,2,6,1,1,2,6,32
6,2,6,1,1,2,6,2,32
2,6,1,1,2,6,2,2,32
6,1,1,2,6,2,2,2,32
1,1,2,6,2,2,2,8,32
1,2,6,2,2,2,8,8,32
5,5,2,16,14,12,7,16,23
5,2,16,14,12,7,16,6,23
2,16,14,12,7,16,6,2,23
16,14,12,7,16,6,2,16,23
14,12,7,16,6,2,16,16,23
12,7,16,6,2,16,16,6,23
7,16,6,2,16,16,6,10,23
16,6,2,16,16,6,10,6,25
6,2,16,16,6,10,6,6,25
2,16,16,6,10,6,6,6,25
16,16,6,10,6,6,6,2,25
16,6,10,6,6,6,2,2,25
6,10,6,6,6,2,2,6,25
10,6,6,6,2,2,6,11,25
6,6,6,2,2,6,11,6,25
6,6,2,2,6,11,6,8,25
6,2,2,6,11,6,8,2,25
2,2,6,11,6,8,2,6,25
2,6,11,6,8,2,6,4,25
6,11,6,8,2,6,4,2,25
11,6,8,2,6,4,2,6,25
6,8,2,6,4,2,6,6,25
8,2,6,4,2,6,6,6,25
2,6,4,2,6,6,6,2,25
6,4,2,6,6,6,2,16,25
4,2,6,6,6,2,16,8,25
2,6,6,6,2,16,8,8,32
6,6,6,2,16,8,8,2,25
6,6,2,16,8,8,2,6,25
6,2,16,8,8,2,6,6,25
2,16,8,8,2,6,6,2,25
16,8,8,2,6,6,2,2,25
8,8,2,6,6,2,2,8,25
8,2,6,6,2,2,8,2,25
2,6,6,2,2,8,2,2,25
6,6,2,2,8,2,2,6,25
6,2,2,8,2,2,6,2,25
2,2,8,2,2,6,2,6,25
2,8,2,2,6,2,6,11,25
8,2,2,6,2,6,11,6,25
2,2,6,2,6,11,6,11,25
2,6,2,6,11,6,11,11,25
6,2,6,11,6,11,11,6,25
2,6,11,6,11,11,6,2,25
6,11,6,11,11,6,2,4,25
11,6,11,11,6,2,4,6,25
6,11,11,6,2,4,6,2,25
11,11,6,2,4,6,2,16,25
11,6,2,4,6,2,16,6,25
6,2,4,6,2,16,6,6,25
2,4,6,2,16,6,6,4,25
4,6,2,16,6,6,4,6,25
6,2,16,6,6,4,6,6,25
2,16,6,6,4,6,6,6,25
16,6,6,4,6,6,6,1,25
6,6,4,6,6,6,1,2,25
6,1,6,2,6,4,2,4,25
1,6,2,6,4,2,4,7,25
6,2,6,4,2,4,7,6,25
2,6,4,2,4,7,6,18,25
6,4,2,4,7,6,18,6,25
4,2,4,7,6,18,6,2,25
2,4,7,6,18,6,2,16,25
4,7,6,18,6,2,16,4,25
7,6,18,6,2,16,4,4,25
6,18,6,2,16,4,4,6,25
18,6,2,16,4,4,6,2,25
6,2,16,4,4,6,2,6,25
2,16,4,4,6,2,6,6,25
16,4,4,6,2,6,6,6,25
4,4,6,2,6,6,6,2,25
4,6,2,6,6,6,2,6,25
6,2,6,6,6,2,6,6,25
2,6,6,6,2,6,6,6,25
6,6,6,2,6,6,6,7,25
6,6,2,6,6,6,7,6,25
6,2,6,6,6,7,6,6,25
2,6,6,6,7,6,6,6,25
6,6,6,7,6,6,6,6,25
6,6,7,6,6,6,6,6,25
6,7,6,6,6,6,6,4,25
7,6,6,6,6,6,4,8,25
6,6,6,6,6,4,8,6,25
6,6,6,6,4,8,6,2,25
6,6,6,4,8,6,2,6,25
6,6,4,8,6,2,6,16,25
6,4,8,6,2,6,16,16,25
4,8,6,2,6,16,16,6,25
8,6,2,6,16,16,6,1,25
6,2,6,16,16,6,1,6,25
2,6,16,16,6,1,6,6,25
6,16,16,6,1,6,6,6,25
16,16,6,1,6,6,6,6,25
16,6,1,6,6,6,6,4,25
6,1,6,6,6,6,4,2,25
2,6,6,7,6,2,6,6,25
6,6,7,6,2,6,6,16,25
6,7,6,2,6,6,16,13,32
7,6,2,6,6,16,13,6,25
6,2,6,6,16,13,6,8,25
2,6,6,16,13,6,8,4,32
6,6,16,13,6,8,4,2,25
6,16,13,6,8,4,2,8,25
16,13,6,8,4,2,8,2,32
13,6,8,4,2,8,2,4,25
6,8,4,2,8,2,4,6,25
8,4,2,8,2,4,6,7,32
4,2,8,2,4,6,7,6,25
2,8,2,4,6,7,6,2,25
8,2,4,6,7,6,2,16,25
2,4,6,7,6,2,16,6,25
4,6,7,6,2,16,6,6,25
6,7,6,2,16,6,6,6,25
7,6,2,16,6,6,6,6,25
6,2,16,6,6,6,6,6,25
2,16,6,6,6,6,6,6,25
16,6,6,6,6,6,6,6,25
6,6,6,6,6,6,6,6,25
6,6,6,6,6,6,6,2,25
6,6,6,6,6,6,2,6,25
6,6,6,6,6,2,6,6,25
6,6,6,6,2,6,6,8,25
6,6,6,2,6,6,8,2,25
6,6,2,6,6,8,2,2,25
6,2,6,6,8,2,2,2,25
2,6,6,8,2,2,2,8,25
6,6,8,2,2,2,8,6,25
6,8,2,2,2,8,6,2,25
8,2,2,2,8,6,2,4,25
2,2,2,8,6,2,4,10,25
2,2,8,6,2,4,10,6,25
2,8,6,2,4,10,6,6,25
8,6,2,4,10,6,6,2,25
6,2,4,10,6,6,2,4,25
2,4,10,6,6,2,4,1,25
4,10,6,6,2,4,1,4,25
10,6,6,2,4,1,4,1,25
6,6,2,4,1,4,1,6,25
6,2,4,1,4,1,6,6,25
2,4,1,4,1,6,6,8,25
4,1,4,1,6,6,8,6,25
1,4,1,6,6,8,6,6,25
4,1,6,6,8,6,6,5,25
1,6,6,8,6,6,5,10,25
6,6,8,6,6,5,10,2,25
6,8,6,6,5,10,2,2,25
8,6,6,5,10,2,2,2,25
6,6,5,10,2,2,2,6,25
6,5,10,2,2,2,6,7,25
5,10,2,2,2,6,7,6,25
10,2,2,2,6,7,6,6,25
2,2,2,6,7,6,6,6,25
2,2,6,7,6,6,6,6,25
2,6,7,6,6,6,6,6,25
6,7,6,6,6,6,6,6,25
7,6,6,6,6,6,6,4,25
6,6,6,6,6,6,4,2,25
6,6,6,6,6,4,2,6,25
6,6,6,6,4,2,6,8,25
6,6,6,4,2,6,8,4,25
6,6,4,2,6,8,4,6,25
6,4,2,6,8,4,6,10,25
4,2,6,8,4,6,10,2,25
2,6,8,4,6,10,2,2,25
6,8,4,6,10,2,2,4,25
8,4,6,10,2,2,4,4,25
4,6,10,2,2,4,4,6,25
6,10,2,2,4,4,6,11,25
10,2,2,4,4,6,11,6,25
2,2,4,4,6,11,6,6,25
2,4,4,6,11,6,6,3,25
4,4,6,11,6,6,3,6,25
4,6,11,6,6,3,6,6,25
6,11,6,6,3,6,6,14,25
11,6,6,3,6,6,14,8,25
6,6,3,6,6,14,8,4,25
6,3,6,6,14,8,4,6,25
3,6,6,14,8,4,6,2,25
6,6,14,8,4,6,2,6,25
6,14,8,4,6,2,6,6,25
14,8,4,6,2,6,6,11,25
8,4,6,2,6,6,11,13,25
4,6,2,6,6,11,13,2,25
6,2,6,6,11,13,2,6,25
2,6,6,11,13,2,6,16,25
6,6,11,13,2,6,16,16,25
6,11,13,2,6,16,16,6,25
11,13,2,6,16,16,6,10,25
13,2,6,16,16,6,10,2,25
2,6,16,16,6,10,2,8,25
6,16,16,6,10,2,8,4,25
16,16,6,10,2,8,4,4,32
16,6,10,2,8,4,4,4,32
6,10,2,8,4,4,4,4,32
10,2,8,4,4,4,4,11,32
2,8,4,4,4,4,11,8,32
8,4,4,4,4,11,8,4,32
4,4,4,4,11,8,4,4,32
4,4,4,11,8,4,4,19,32
4,4,11,8,4,4,19,10,32
4,11,8,4,4,19,10,4,32
11,8,4,4,19,10,4,16,32
8,4,4,19,10,4,16,1,32
4,4,19,10,4,16,1,1,32
4,19,10,4,16,1,1,2,32
19,10,4,16,1,1,2,1,32
10,4,16,1,1,2,1,6,32
4,16,1,1,2,1,6,6,32
16,1,1,2,1,6,6,8,32
1,1,2,1,6,6,8,8,32
1,2,1,6,6,8,8,3,32
2,1,6,6,8,8,3,8,32
1,6,6,8,8,3,8,6,32
6,6,8,8,3,8,6,7,32
6,8,8,3,8,6,7,7,32
8,8,3,8,6,7,7,23,32
8,3,8,6,7,7,23,7,32
3,8,6,7,7,23,7,7,32
8,6,7,7,23,7,7,7,32
6,7,7,23,7,7,7,7,32
7,7,23,7,7,7,7,7,34
7,23,7,7,7,7,7,7,34
23,7,7,7,7,7,7,7,34
7,7,7,7,7,7,7,7,34
7,7,7,7,7,7,7,7,34
7,7,7,7,7,7,7,7,34
7,7,7,7,7,7,7,7,34
7,7,7,7,7,7,7,8,34
7,7,7,7,7,7,8,6,34
7,7,7,7,7,8,6,7,34
7,7,7,7,8,6,7,7,34
7,7,7,8,6,7,7,7,34
7,7,8,6,7,7,7,7,34
7,8,6,7,7,7,7,7,34
8,6,7,7,7,7,7,7,34
6,7,7,7,7,7,7,7,34
7,7,7,7,7,7,7,7,34
7,7,7,7,7,7,7,7,34
7,7,7,7,7,7,7,6,34
7,7,7,7,7,7,6,7,34
7,7,7,7,7,6,7,7,34
7,7,7,7,6,7,7,7,34
7,7,7,6,7,7,7,7,34
7,7,6,7,7,7,7,7,34
7,6,7,7,7,7,7,7,34
6,7,7,7,7,7,7,7,34
7,7,7,7,7,7,7,24,34
7,7,7,7,7,7,24,7,34
7,7,7,7,7,24,7,7,34
7,7,7,7,24,7,7,7,34
7,7,7,24,7,7,7,7,34
7,7,24,7,7,7,7,7,34
7,24,7,7,7,7,7,7,34
7,7,7,2,4,4,6,7,25
7,7,2,4,4,6,7,10,25
7,2,4,4,6,7,10,2,25
2,4,4,6,7,10,2,1,25
4,4,6,7,10,2,1,12,25
4,6,7,10,2,1,12,2,25
6,7,10,2,1,12,2,6,25
7,10,2,1,12,2,6,6,25
10,2,1,12,2,6,6,6,25
2,1,12,2,6,6,6,11,25
1,12,2,6,6,6,11,16,25
12,2,6,6,6,11,16,1,25
2,6,6,6,11,16,1,7,25
6,6,6,11,16,1,7,25,25
6,6,11,16,1,7,25,4,25
6,11,16,1,7,25,4,6,25
11,16,1,7,25,4,6,6,25
16,1,7,25,4,6,6,6,25
1,7,25,4,6,6,6,20,25
7,25,4,6,6,6,20,6,25
25,4,6,6,6,20,6,6,25
4,6,6,6,20,6,6,4,25
6,6,6,20,6,6,4,7,25
6,6,20,6,6,4,7,6,25
6,20,6,6,4,7,6,16,25
20,6,6,4,7,6,16,8,25
6,6,4,7,6,16,8,3,25
6,4,7,6,16,8,3,6,25
4,7,6,16,8,3,6,8,25
7,6,16,8,3,6,8,4,25
6,16,8,3,6,8,4,4,32
16,8,3,6,8,4,4,11,32
8,3,6,8,4,4,11,4,32
3,6,8,4,4,11,4,6,32
6,8,4,4,11,4,6,4,32
8,4,4,11,4,6,4,2,32
4,4,11,4,6,4,2,6,32
4,11,4,6,4,2,6,8,32
11,4,6,4,2,6,8,1,32
4,6,4,2,6,8,1,4,32
6,4,2,6,8,1,4,4,32
4,2,6,8,1,4,4,2,32
2,6,8,1,4,4,2,4,32
6,8,1,4,4,2,4,18,32
8,1,4,4,2,4,18,2,32
1,4,4,2,4,18,2,17,32
1,4,23,23,23,6,7,6,32
4,23,23,23,6,7,6,7,34
23,23,23,6,7,6,7,6,34
23,23,6,7,6,7,6,6,33
23,6,7,6,7,6,6,24,33
6,7,6,7,6,6,24,7,34
7,17,3,18,4,1,4,8,25
17,3,18,4,1,4,8,7,32
4,6,17,5,10,17,5,5,32
6,17,5,10,17,5,5,5,32
17,5,10,17,5,5,5,5,32
5,10,17,5,5,5,5,6,32
7,6,1,6,4,4,4,4,32
6,1,6,4,4,4,4,4,32
1,6,4,4,4,4,4,4,32
17,5,5,17,10,17,5,5,32
5,5,17,10,17,5,5,4,32
6,15,5,5,17,4,18,11,32
1,26,26,26,26,26,26,26,40
26,26,26,26,26,26,26,5,40
26,26,26,26,26,26,5,1,40
5,5,5,9,17,17,5,17,32
5,5,9,17,17,5,17,5,32
5,9,17,17,5,17,5,5,32
9,17,17,5,17,5,5,5,32
17,17,5,17,5,5,5,10,32
17,5,17,5,5,5,10,10,32
16,6,1,5,8,6,8,6,32
6,1,5,8,6,8,6,6,25
1,5,8,6,8,6,6,8,25
20,2,6,15,4,4,5,7,25
5,5,3,2,4,17,14,6,25
5,3,2,4,17,14,6,6,25
17,4,4,19,17,12,5,5,32
4,4,19,17,12,5,5,3,32
4,19,17,12,5,5,3,7,32
7,7,7,6,7,8,9,6,34
7,7,9,9,7,6,1,4,34
7,9,9,7,6,1,4,11,34
6,6,6,2,2,6,11,6,29
6,6,2,2,6,11,6,6,36
6,2,2,6,11,6,6,7,36
2,2,6,11,6,6,7,4,36
2,6,11,6,6,7,4,1,36
6,11,6,6,7,4,1,27,36
11,6,6,7,4,1,27,9,36
6,6,7,4,1,27,9,7,36
6,7,4,1,27,9,7,7,37
8,1,6,6,2,5,10,10,25
1,6,6,2,5,10,10,10,32
