1,8,15,10,7,25
8,15,10,7,7,25
15,10,7,7,6,25
10,7,7,6,6,25
7,7,6,6,6,25
7,6,6,6,6,25
6,6,6,6,10,25
6,6,6,10,7,25
6,6,10,7,6,25
6,10,7,6,6,25
10,7,6,6,22,25
7,6,6,22,7,25
6,6,22,7,7,25
6,22,7,7,3,25
22,7,7,3,13,25
7,7,3,13,13,25
7,3,13,13,4,25
3,13,13,4,3,25
13,13,4,3,12,25
13,4,3,12,3,25
4,3,12,3,12,25
3,12,3,12,2,25
12,3,12,2,13,25
3,12,2,13,2,25
12,2,13,2,15,25
2,13,2,15,23,25
13,2,15,23,4,25
2,15,23,4,4,25
15,23,4,4,4,25
23,4,4,4,10,25
4,4,4,10,4,25
4,4,10,4,6,25
4,10,4,6,5,25
10,4,6,5,4,25
4,6,5,4,4,25
6,5,4,4,4,25
5,4,4,4,15,25
4,4,4,15,4,25
4,4,15,4,6,25
4,15,4,6,6,25
15,4,6,6,6,25
4,6,6,6,5,25
6,6,6,5,4,25
6,6,5,4,4,25
6,5,4,4,4,25
5,4,4,4,10,25
4,4,4,10,10,25
4,4,10,10,4,25
4,10,10,4,2,25
10,10,4,2,6,25
10,4,2,6,1,25
1,1,1,1,1,32
1,1,1,1,1,32
1,1,1,1,1,32
1,1,1,1,1,32
1,1,1,1,6,32
1,1,1,6,1,32
1,1,6,1,11,32
1,6,1,11,9,32
6,1,11,9,6,32
1,11,9,6,1,32
11,9,6,1,13,32
9,6,1,13,4,32
6,1,13,4,13,25
1,13,4,13,6,32
13,4,13,6,6,25
4,13,6,6,6,25
13,6,6,6,19,25
6,6,6,19,15,25
6,6,19,15,6,25
6,19,15,6,2,25
19,15,6,2,10,25
15,6,2,10,3,25
6,2,10,3,2,25
2,10,3,2,8,25
10,3,2,8,4,25
3,2,8,4,9,25
2,8,4,9,6,25
8,4,9,6,4,25
4,9,6,4,6,25
9,6,4,6,10,25
6,4,6,10,4,25
4,6,10,4,15,25
6,10,4,15,5,25
10,4,15,5,15,25
4,15,5,15,6,25
15,5,15,6,13,25
5,15,6,13,8,25
15,6,13,8,6,25
6,13,8,6,6,25
13,8,6,6,11,25
8,6,6,11,6,25
6,6,11,6,6,25
6,11,6,6,6,25
11,6,6,6,6,25
6,6,6,6,7,25
6,6,6,7,6,25
6,6,7,6,7,25
6,7,6,7,6,25
7,6,7,6,19,25
6,7,6,19,19,25
7,6,19,19,7,25
6,19,19,7,6,25
19,19,7,6,2,25
19,7,6,2,4,25
7,6,2,4,4,25
6,2,4,4,15,25
2,4,4,15,15,25
4,4,15,15,4,25
4,15,15,4,4,25
15,15,4,4,12,25
15,4,4,12,5,25
4,4,12,5,5,25
4,12,5,5,2,25
12,5,5,2,1,25
5,5,2,1,1,25
5,2,1,1,1,25
2,1,1,1,1,25
1,1,1,1,4,25
1,1,1,4,9,25
1,1,4,9,5,25
1,4,9,5,9,25
4,9,5,9,12,25
9,5,9,12,12,25
5,9,12,12,4,25
9,12,12,4,10,25
12,12,4,10,12,25
12,4,10,12,4,25
4,10,12,4,12,25
10,12,4,12,10,25
12,4,12,10,10,25
4,12,10,10,4,25
12,10,10,4,4,25
10,10,4,4,10,25
10,4,4,10,5,25
4,4,10,5,10,25
4,10,5,10,12,25
10,5,10,12,10,25
5,10,12,10,12,25
10,12,10,12,12,25
12,10,12,12,4,25
10,12,12,4,10,25
12,12,4,10,10,25
12,4,10,10,10,25
4,10,10,10,12,25
10,10,10,12,24,25
9,4,24,10,10,25
4,24,10,10,10,25
24,10,10,10,3,25
10,10,10,3,10,25
10,10,3,10,13,25
10,3,10,13,3,25
3,10,13,3,9,25
10,13,3,9,3,25
13,3,9,3,3,32
3,9,3,3,9,32
9,3,3,9,23,32
3,3,9,23,6,32
3,9,23,6,4,32
9,23,6,4,4,32
23,6,4,4,10,32
6,4,4,10,12,32
4,4,10,12,9,32
4,10,12,9,10,32
10,12,9,10,11,32
12,9,10,11,6,32
9,10,11,6,21,32
10,11,6,21,4,32
11,6,21,4,6,32
6,21,4,6,13,32
21,4,6,13,4,25
4,6,13,4,3,32
6,13,4,3,7,32
13,4,3,7,7,32
4,3,7,7,3,32
3,7,7,3,7,32
7,7,3,7,13,32
7,3,7,13,1,32
3,7,13,1,4,32
7,13,1,4,3,32
13,1,4,3,2,32
1,4,3,2,8,32
4,3,2,8,2,32
3,2,8,2,7,32
2,8,2,7,7,32
8,2,7,7,8,32
2,7,7,8,3,32
7,7,8,3,8,32
7,8,3,8,7,32
8,3,8,7,2,32
3,8,7,2,2,32
8,7,2,2,2,32
7,2,2,2,2,32
2,2,2,2,1,32
2,2,2,1,3,32
2,2,1,3,3,32
2,1,3,3,3,32
1,3,3,3,16,32
3,3,3,16,7,32
3,3,16,7,4,32
3,16,7,4,13,32
16,7,4,13,7,32
7,4,13,7,2,32
4,13,7,2,8,32
13,7,2,8,7,32
7,2,8,7,13,32
2,8,7,13,3,32
8,7,13,3,1,32
7,13,3,1,3,32
13,3,1,3,8,32
3,1,3,8,24,32
1,3,8,24,2,32
3,8,24,2,7,32
8,24,2,7,25,32
24,2,7,25,3,32
2,7,25,3,2,32
7,25,3,2,2,32
25,3,2,2,7,32
3,2,2,7,3,32
2,2,7,3,3,32
2,7,3,3,1,32
7,3,3,1,3,32
3,3,1,3,8,32
3,1,3,8,3,32
1,3,8,3,3,32
3,8,3,3,2,32
8,3,3,2,3,32
3,3,2,3,1,32
3,2,3,1,1,32
2,3,1,1,2,32
3,1,1,2,1,32
1,1,2,1,8,32
1,2,1,8,2,32
2,1,8,2,13,32
1,8,2,13,2,32
8,2,13,2,3,32
2,13,2,3,2,32
13,2,3,2,7,32
2,3,2,7,7,32
3,2,7,7,1,32
2,7,7,1,8,32
7,7,1,8,8,32
7,1,8,8,7,32
1,8,8,7,3,32
8,8,7,3,9,32
8,7,3,9,8,32
7,3,9,8,1,32
3,9,8,1,3,32
9,8,1,3,8,32
8,1,3,8,10,32
1,3,8,10,10,32
3,8,10,10,10,32
8,10,10,10,9,32
10,10,10,9,10,32
10,10,9,10,9,32
10,9,10,9,6,32
9,10,9,6,6,32
10,9,6,6,12,32
6,15,5,4,4,32
15,5,4,4,4,25
5,4,4,4,4,25
4,4,4,4,13,25
4,4,4,13,13,25
4,4,13,13,8,25
4,13,13,8,10,25
13,13,8,10,13,25
13,8,10,13,12,32
8,10,13,12,14,32
10,13,12,14,4,32
13,12,14,4,9,32
12,14,4,9,10,32
14,4,9,10,2,32
4,9,10,2,3,32
9,10,2,3,8,32
10,2,3,8,7,32
2,3,8,7,2,32
3,8,7,2,2,32
8,7,2,2,3,32
7,2,2,3,7,32
2,2,3,7,10,32
2,3,7,10,9,32
3,7,10,9,3,32
7,10,9,3,8,32
10,9,3,8,4,32
9,3,8,4,10,32
3,8,4,10,6,32
8,4,10,6,6,32
4,10,6,6,13,32
10,6,6,13,9,32
6,6,13,9,4,32
6,13,9,4,4,32
13,9,4,4,7,32
9,4,4,7,3,32
4,4,7,3,7,32
4,7,3,7,7,32
7,3,7,7,17,32
3,7,7,17,1,32
7,7,17,1,13,32
7,17,1,13,2,32
17,1,13,2,2,32
1,13,2,2,2,33
13,2,2,2,2,32
2,2,2,2,2,32
2,2,2,2,2,32
2,2,2,2,8,32
2,2,2,8,2,32
2,2,8,2,2,32
2,8,2,2,2,32
8,2,2,2,2,32
2,2,2,2,2,33
2,2,2,2,2,32
2,2,2,2,2,32
2,2,2,2,8,32
2,2,2,8,2,32
2,2,8,2,2,32
2,8,2,2,2,33
8,2,2,2,2,32
2,2,2,2,2,32
2,2,2,2,8,32
2,2,2,8,1,32
2,2,8,1,22,32
2,8,1,22,22,32
8,1,22,22,2,32
1,22,22,2,2,33
22,22,2,2,8,32
22,2,2,8,2,32
2,2,8,2,2,32
2,8,2,2,7,32
8,2,2,7,2,32
2,2,7,2,8,32
2,7,2,8,8,32
7,2,8,8,2,32
2,8,8,2,1,32
8,8,2,1,3,32
8,2,1,3,22,32
2,1,3,22,22,32
1,3,22,22,3,32
3,22,22,3,3,32
22,22,3,3,4,32
22,3,3,4,4,32
3,3,4,4,10,32
3,4,4,10,4,32
4,4,10,4,4,32
4,10,4,4,13,32
10,4,4,13,13,32
4,4,13,13,1,32
4,13,13,1,16,32
13,13,1,16,2,32
13,1,16,2,3,32
1,16,2,3,2,32
16,2,3,2,2,32
2,3,2,2,3,32
3,2,2,3,4,32
2,2,3,4,11,32
2,3,4,11,1,32
3,4,11,1,10,32
4,11,1,10,2,32
11,1,10,2,10,32
1,10,2,10,10,32
10,2,10,10,10,32
2,10,10,10,10,32
10,10,10,10,19,25
10,10,10,19,7,25
10,10,19,7,2,25
10,19,7,2,3,25
19,7,2,3,1,25
7,2,3,1,8,18
10,10,5,11,15,25
10,5,11,15,12,25
5,11,15,12,15,25
11,15,12,15,5,25
15,12,15,5,23,25
12,15,5,23,5,25
15,5,23,5,17,25
5,23,5,17,10,25
23,5,17,10,9,25
5,17,10,9,3,25
17,10,9,3,13,32
10,9,3,13,2,32
9,3,13,2,10,25
3,13,2,10,9,32
13,2,10,9,7,25
2,10,9,7,6,25
10,9,7,6,4,25
9,7,6,4,5,25
7,6,4,5,7,25
6,4,5,7,6,25
4,5,7,6,4,25
5,7,6,4,10,25
7,6,4,10,10,25
6,4,10,10,10,25
4,10,10,10,3,25
10,10,10,3,4,25
10,10,3,4,4,25
10,3,4,4,3,25
3,4,4,3,7,25
4,4,3,7,17,25
4,3,7,17,9,25
3,7,17,9,6,25
7,17,9,6,6,25
17,9,6,6,1,25
9,6,6,1,4,25
6,6,1,4,6,25
6,1,4,6,13,25
1,4,6,13,13,25
4,6,13,13,4,25
6,13,13,4,26,25
13,13,4,26,17,25
13,4,26,17,4,32
4,26,17,4,10,32
26,17,4,10,10,32
17,4,10,10,10,32
4,10,10,10,21,32
10,10,10,21,26,32
10,10,21,26,26,32
10,21,26,26,26,32
21,26,26,26,26,32
26,26,26,26,4,32
26,26,26,4,10,32
26,26,4,10,2,32
26,4,10,2,4,32
4,10,2,4,12,32
10,2,4,12,10,25
2,4,12,10,6,25
4,12,10,6,4,25
12,10,6,4,10,25
10,6,4,10,10,25
6,4,10,10,3,25
4,10,10,3,10,25
10,10,3,10,10,25
10,3,10,10,10,25
3,10,10,10,10,25
10,10,10,10,10,25
10,10,10,10,3,25
10,10,10,3,15,25
10,10,3,15,9,25
10,3,15,9,1,32
3,15,9,1,5,32
15,9,1,5,13,32
9,1,5,13,27,32
1,5,13,27,13,32
5,13,27,13,13,32
13,27,13,13,20,32
13,13,13,9,10,21
13,13,9,10,4,27
13,9,10,4,7,25
9,10,4,7,2,32
10,4,7,2,21,32
4,7,2,21,13,32
7,2,21,13,6,32
2,21,13,6,6,32
21,13,6,6,9,25
13,6,6,9,2,25
6,6,9,2,10,25
6,9,2,10,2,25
4,4,7,7,6,25
4,7,7,6,7,32
7,7,6,7,15,25
1,9,10,23,2,32
9,10,23,2,2,32
10,23,2,2,10,25
23,2,2,10,4,25
1,4,6,2,4,32
4,6,2,4,2,25
6,2,4,2,17,25
2,4,2,17,2,25
4,2,17,2,5,25
2,17,2,5,4,25
3,13,4,10,8,25
13,4,10,8,10,25
4,10,8,10,9,32
10,8,10,9,13,32
6,6,4,4,5,25
4,4,15,4,4,25
16,5,4,10,4,25
4,4,10,10,4,25
4,10,10,4,16,25
10,10,4,16,4,25
4,5,4,10,4,25
5,4,10,4,13,25
4,4,4,4,4,25
2,4,4,4,10,26
4,4,4,10,4,25
4,4,10,4,10,26
4,10,4,10,15,25
4,5,6,8,17,25
6,13,1,15,6,32
13,1,15,6,15,25
13,18,15,4,2,15
18,15,4,2,2,25
15,4,2,2,4,25
4,2,2,4,4,25
2,2,4,4,13,25
6,1,4,4,1,25
1,4,4,1,4,32
4,4,1,4,1,32
4,1,4,1,1,32
1,4,1,1,6,32
4,1,1,6,1,32
1,1,6,1,1,32
1,6,1,1,1,32
6,1,1,1,1,32
1,1,1,1,4,32
1,1,1,4,4,32
1,1,4,4,9,32
1,4,4,9,5,32
4,4,9,5,4,32
4,9,5,4,4,32
9,5,4,4,4,32
5,4,4,4,1,32
4,4,4,1,10,32
4,4,1,10,1,32
4,1,10,1,4,32
1,10,1,4,11,32
10,1,4,11,23,32
1,4,11,23,10,32
4,11,23,10,2,32
11,23,10,2,5,25
23,10,2,5,6,32
10,2,5,6,15,25
2,5,6,15,15,25
5,6,15,15,5,25
6,15,15,5,5,25
15,15,5,5,6,25
15,5,5,6,4,25
5,5,6,4,4,25
5,6,4,4,6,25
6,4,4,6,14,25
4,4,6,14,5,25
4,6,14,5,10,25
6,14,5,10,13,25
14,5,10,13,10,25
5,10,13,10,9,25
10,13,10,9,10,25
13,10,9,10,18,25
10,9,10,18,13,25
9,10,18,13,9,25
10,18,13,9,4,25
18,13,9,4,4,25
13,9,4,4,4,25
9,4,4,4,15,25
4,4,4,15,4,25
4,4,15,4,5,25
4,15,4,5,4,25
15,4,5,4,3,32
4,5,4,3,6,32
5,4,3,6,3,32
4,3,6,3,13,32
3,6,3,13,10,32
6,3,13,10,6,32
3,13,10,6,4,32
13,10,6,4,4,32
10,6,4,4,8,32
6,4,4,8,4,32
4,4,8,4,4,32
4,8,4,4,15,32
8,4,4,15,4,32
4,4,15,4,1,32
4,15,4,1,1,32
15,4,1,1,1,32
4,1,1,1,1,32
1,1,1,1,4,32
1,1,1,4,4,32
1,1,4,4,5,32
1,4,4,5,5,32
4,4,5,5,3,32
4,5,5,3,26,32
5,5,3,26,4,32
5,3,26,4,10,32
3,26,4,10,4,32
26,4,10,4,1,32
4,10,4,1,1,32
10,4,1,1,4,32
4,1,1,4,9,32
1,1,4,9,6,32
1,4,9,6,5,32
4,9,6,5,4,32
9,6,5,4,6,32
6,5,4,6,4,32
5,4,6,4,1,32
4,6,4,1,4,32
6,4,1,4,4,32
4,1,4,4,4,32
1,4,4,4,10,32
4,4,4,10,4,32
4,4,10,4,4,32
4,10,4,4,4,25
10,4,4,4,4,25
4,4,4,4,15,25
4,4,4,15,4,25
4,4,15,4,2,25
4,15,4,2,4,25
15,4,2,4,10,25
4,2,4,10,4,25
2,4,10,4,4,25
4,10,4,4,6,25
10,4,4,6,15,25
4,4,6,15,6,25
4,6,15,6,3,25
6,15,6,3,4,25
15,6,3,4,4,25
6,3,4,4,4,25
3,4,4,4,4,25
4,4,4,4,2,25
4,4,4,2,5,25
4,4,2,5,4,25
4,2,5,4,6,25
2,5,4,6,9,25
5,4,6,9,10,25
4,6,9,10,6,18
6,9,10,6,4,25
9,10,6,4,13,25
10,6,4,13,2,25
6,4,13,2,5,25
4,13,2,5,14,25
13,2,5,14,6,25
2,5,14,6,15,25
5,14,6,15,10,25
14,6,15,10,2,25
6,15,10,2,4,25
15,10,2,4,10,25
10,2,4,10,4,25
2,4,10,4,9,25
4,10,4,9,10,32
10,4,9,10,17,32
4,9,10,17,5,32
9,10,17,5,6,25
10,17,5,6,4,32
17,5,6,4,4,32
5,6,4,4,1,32
6,4,4,1,1,32
4,4,1,1,1,32
4,1,1,1,6,32
1,1,1,6,1,32
1,1,6,1,6,32
1,6,1,6,4,32
6,1,6,4,9,32
1,6,4,9,4,32
9,4,4,10,1,32
4,4,10,1,4,32
4,10,1,4,9,32
10,1,4,9,6,32
1,4,9,6,4,32
4,9,6,4,1,32
9,6,4,1,15,32
6,4,1,15,5,32
4,1,15,5,1,32
1,15,5,1,4,32
15,5,1,4,4,32
5,1,4,4,5,32
1,4,4,5,4,32
4,4,5,4,4,32
4,5,4,4,4,32
5,4,4,4,15,32
4,4,4,15,10,32
4,4,15,10,4,32
4,15,10,4,5,32
15,10,4,5,4,32
10,4,5,4,6,32
4,5,4,6,4,32
5,4,6,4,6,32
4,6,4,6,1,32
6,4,6,1,6,32
4,6,1,6,4,32
6,1,6,4,10,32
1,6,4,10,7,32
6,4,10,7,10,32
4,10,7,10,10,32
10,7,10,10,6,32
7,10,10,6,4,32
10,10,6,4,6,32
10,6,4,6,4,32
6,4,6,4,6,32
4,6,4,6,5,32
6,4,6,5,6,32
4,6,5,6,4,32
6,5,6,4,6,32
5,6,4,6,4,32
6,4,6,4,14,32
4,6,4,14,4,32
6,4,14,4,5,32
4,14,4,5,3,32
14,4,5,3,15,32
4,5,3,15,5,32
5,3,15,5,5,32
3,15,5,5,4,32
15,5,5,4,4,32
5,5,4,4,4,32
5,4,4,4,4,32
4,4,4,4,5,32
4,4,4,5,4,32
4,4,5,4,4,32
4,5,4,4,10,32
5,4,4,10,4,32
4,4,10,4,4,32
4,10,4,4,10,32
10,4,4,10,4,32
4,4,10,4,10,32
4,10,4,10,5,32
10,4,10,5,5,32
4,10,5,5,15,32
10,5,5,15,4,25
5,5,15,4,4,25
5,15,4,4,9,25
15,4,4,9,4,25
4,4,9,4,4,25
4,9,4,4,10,25
9,4,4,10,4,25
4,4,10,4,1,25
4,10,4,1,10,25
10,4,1,10,15,25
4,1,10,15,5,25
1,10,15,5,9,25
10,15,5,9,2,25
15,5,9,2,6,25
5,9,2,6,1,25
9,2,6,1,4,25
2,6,1,4,6,25
6,1,4,6,15,25
1,4,6,15,5,25
4,6,15,5,4,25
6,15,5,4,4,25
15,5,4,4,5,25
5,4,4,5,1,25
4,4,5,1,9,25
4,5,1,9,4,25
5,1,9,4,4,25
1,9,4,4,5,25
9,4,4,5,4,25
4,4,5,4,16,25
4,5,4,16,5,25
5,4,16,5,6,25
4,16,5,6,4,25
16,5,6,4,1,25
5,6,4,1,1,25
6,4,1,1,9,32
4,1,1,9,5,32
1,1,9,5,11,32
1,9,5,11,11,32
9,5,11,11,15,32
5,11,11,15,22,25
11,11,15,22,4,33
11,15,22,4,9,33
15,22,4,9,13,32
22,4,9,13,16,32
4,9,13,16,7,32
9,13,16,7,13,32
13,16,7,13,1,32
16,7,13,1,10,32
7,13,1,10,4,32
13,1,10,4,4,32
1,10,4,4,2,32
10,4,4,2,13,25
4,4,2,13,7,25
4,2,13,7,4,25
2,13,7,4,1,25
13,7,4,1,2,25
7,4,1,2,3,25
4,1,2,3,13,25
1,2,3,13,6,25
2,3,13,6,3,25
3,13,6,3,4,25
13,6,3,4,4,25
6,3,4,4,10,25
3,4,4,10,3,32
4,4,10,3,6,32
4,10,3,6,10,32
10,3,6,10,12,32
3,6,10,12,12,32
6,10,12,12,10,32
10,12,12,10,12,32
12,12,10,12,6,32
12,10,12,6,12,32
10,12,6,12,4,32
12,6,12,4,1,32
6,12,4,1,10,32
12,4,1,10,10,32
4,1,10,10,12,32
1,10,10,12,10,32
10,10,12,10,9,32
10,12,10,9,2,32
12,10,9,2,2,32
10,9,2,2,2,32
14,3,10,4,28,32
3,10,4,28,4,32
10,4,28,4,10,32
4,28,4,10,3,32
28,4,10,3,8,32
4,10,3,8,3,32
10,3,8,3,8,32
3,8,3,8,3,32
8,3,8,3,7,32
3,8,3,7,2,32
8,3,7,2,8,32
3,7,2,8,3,32
7,2,8,3,2,32
2,8,3,2,13,32
8,3,2,13,2,32
3,2,13,2,2,32
2,13,2,2,2,32
13,2,2,2,7,32
2,2,2,7,3,32
2,2,7,3,3,32
2,7,3,3,1,32
7,3,3,1,2,32
3,3,1,2,7,32
3,1,2,7,4,32
1,2,7,4,3,32
2,7,4,3,8,32
7,4,3,8,3,32
4,3,8,3,8,32
3,8,3,8,1,32
8,3,8,1,18,32
3,8,1,18,4,32
8,1,18,4,11,32
1,18,4,11,1,32
18,4,11,1,1,32
4,11,1,1,4,32
11,1,1,4,9,32
1,1,4,9,4,32
1,4,9,4,4,32
15,1,6,9,5,25
1,6,9,5,9,25
6,9,5,9,4,32
9,5,9,4,6,32
5,9,4,6,4,32
9,4,6,4,1,32
4,6,4,1,6,32
6,4,1,6,4,32
4,1,6,4,6,32
1,6,4,6,5,32
6,4,6,5,1,32
4,6,5,1,3,32
6,5,1,3,15,32
5,1,3,15,6,32
1,3,15,6,4,32
3,15,6,4,6,32
15,6,4,6,9,32
6,4,6,9,13,25
4,6,9,13,13,25
6,9,13,13,13,25
9,13,13,13,20,25
6,9,9,5,9,32
2,4,6,6,4,32
6,8,7,10,2,32
8,7,10,2,4,32
4,4,4,6,6,32
4,4,6,6,4,32
4,6,4,8,4,32
10,5,5,4,8,32
5,5,4,8,22,32
8,8,11,10,10,32
8,11,10,10,10,32
11,10,10,10,12,32
10,10,10,12,12,32
10,10,12,12,1,32
