1751541,151,6/15/2010,1:11:48 PM,35,32,6
1751540,151,6/15/2010,1:12:16 PM,32,32,12
1751539,151,6/15/2010,1:12:24 PM,103,32,12
1751538,151,6/15/2010,1:12:38 PM,51,32,935
1751537,151,6/15/2010,1:12:48 PM,49,32,199
1751536,151,6/15/2010,1:12:56 PM,46,32,3
1751535,151,6/15/2010,1:13:05 PM,159,32,925
1751534,151,6/15/2010,1:13:16 PM,36,32,6
1751533,151,6/15/2010,1:13:25 PM,433,32,7
1751532,151,6/15/2010,1:13:38 PM,16,32,7
1751531,151,6/15/2010,1:13:49 PM,35,32,6
1751530,151,6/15/2010,1:13:59 PM,180,32,80
1751529,151,6/15/2010,1:14:12 PM,64,32,7
1751528,151,6/15/2010,1:14:21 PM,54,32,6
1751527,151,6/15/2010,1:14:37 PM,159,32,925
1751526,151,6/15/2010,1:14:45 PM,47,32,199
1751525,151,6/15/2010,1:14:56 PM,82,32,7
1751524,151,6/15/2010,1:15:06 PM,100,32,7
1751523,151,6/15/2010,1:15:25 PM,103,32,12
1751521,151,6/15/2010,1:15:41 PM,46,32,3
1751520,151,6/15/2010,1:16:26 PM,43,32,199
1751519,151,6/15/2010,1:16:36 PM,103,32,12
1751518,151,6/15/2010,1:16:52 PM,64,32,7
1751517,151,6/15/2010,1:17:02 PM,26,32,4
1751516,151,6/15/2010,1:17:16 PM,47,32,199
1751515,151,6/15/2010,1:17:27 PM,103,32,12
1751514,151,6/15/2010,1:17:35 PM,868,32,7
1751513,151,6/15/2010,1:17:44 PM,165,32,5
1751512,151,6/15/2010,1:18:05 PM,49,32,199
1751511,151,6/15/2010,1:18:23 PM,155,32,7
1751510,151,6/15/2010,1:18:34 PM,23,32,936
1751509,151,6/15/2010,1:18:44 PM,54,32,6
1751508,151,6/15/2010,1:18:53 PM,58,32,12
1751507,151,6/15/2010,1:19:05 PM,155,32,7
1751505,151,6/15/2010,1:19:25 PM,16,32,7
1751504,151,6/15/2010,1:19:37 PM,155,32,7
1751503,151,6/15/2010,1:31:40 PM,18,32,925
1751502,151,6/15/2010,1:31:59 PM,101,32,7
1751501,151,6/15/2010,1:32:19 PM,221,32,35
1751500,151,6/15/2010,1:32:28 PM,15,32,7
1751499,151,6/15/2010,1:32:46 PM,362,32,6
1751498,151,6/15/2010,1:33:02 PM,18,32,925
1751497,151,6/15/2010,1:33:25 PM,82,32,7
1751496,151,6/15/2010,1:34:00 PM,124,32,7
1751495,151,6/15/2010,1:34:28 PM,1,32,7
1751494,151,6/15/2010,1:35:17 PM,161,32,7
1751493,151,6/15/2010,1:35:38 PM,155,32,7
1751492,151,6/15/2010,1:35:54 PM,67,32,7
1751491,151,6/15/2010,1:36:09 PM,222,32,35
1751490,151,6/15/2010,1:36:48 PM,151,32,127
1751489,151,6/15/2010,1:37:19 PM,124,32,7
1751488,151,6/15/2010,3:16:58 PM,81,32,7
1751487,151,6/15/2010,3:17:05 PM,117,32,6
1751486,151,6/15/2010,3:17:14 PM,67,25,7
1751485,151,6/15/2010,3:17:23 PM,121,32,936
1751484,151,6/15/2010,3:57:41 PM,58,32,12
1751482,151,6/15/2010,7:38:10 PM,81,32,7
1751480,151,6/15/2010,7:38:22 PM,436,32,7
1751479,151,6/15/2010,7:38:29 PM,59,32,935
1751478,151,6/15/2010,7:38:41 PM,121,32,936
1751477,151,6/15/2010,7:38:47 PM,23,32,936
1751476,151,6/15/2010,7:39:04 PM,121,32,936
1751468,151,6/15/2010,7:40:03 PM,29,32,21
1751467,151,6/15/2010,7:40:10 PM,121,32,936
1751465,151,6/15/2010,7:40:24 PM,23,32,936
1751464,151,6/15/2010,7:40:32 PM,121,32,936
1751458,151,6/15/2010,7:41:16 PM,20,32,21
1751456,151,6/15/2010,7:41:28 PM,121,32,936
1751453,151,6/15/2010,7:41:48 PM,20,32,21
1751452,151,6/15/2010,7:41:59 PM,121,32,936
1751451,151,6/15/2010,7:42:08 PM,166,32,13
1751450,151,6/15/2010,7:42:14 PM,121,32,936
1751444,151,6/15/2010,7:43:27 PM,103,32,12
1751443,151,6/15/2010,7:43:37 PM,188,32,935
1751442,151,6/15/2010,7:43:43 PM,73,32,207
1751441,151,6/15/2010,7:43:49 PM,103,32,12
1751440,151,6/15/2010,7:43:55 PM,212,32,207
1751439,151,6/15/2010,7:44:04 PM,59,32,935
1751437,151,6/15/2010,7:44:24 PM,52,32,935
1751436,151,6/15/2010,7:44:31 PM,51,32,935
1751435,151,6/15/2010,7:44:40 PM,52,32,935
1751434,151,6/15/2010,7:44:51 PM,59,32,935
1751431,151,6/15/2010,7:45:13 PM,102,32,934
1751430,151,6/15/2010,7:45:34 PM,103,32,12
1751429,151,6/15/2010,7:45:41 PM,59,32,935
1751428,151,6/15/2010,7:45:47 PM,51,32,935
1751427,151,6/15/2010,7:45:54 PM,188,32,935
1751426,151,6/15/2010,7:46:02 PM,51,32,935
1751425,151,6/15/2010,7:46:19 PM,59,32,935
1751422,151,6/15/2010,7:46:41 PM,188,32,935
1751421,151,6/15/2010,7:46:47 PM,59,32,935
1751420,151,6/15/2010,7:46:55 PM,51,32,935
1751419,151,6/15/2010,7:47:00 PM,59,32,935
1751418,151,6/15/2010,7:47:08 PM,51,32,935
1751416,151,6/15/2010,7:47:21 PM,59,32,935
1751415,151,6/15/2010,7:47:27 PM,51,32,935
1751414,151,6/15/2010,7:47:34 PM,59,32,935
1751413,151,6/15/2010,7:47:42 PM,50,32,935
1751412,151,6/15/2010,7:47:48 PM,52,32,935
1751411,151,6/15/2010,7:47:54 PM,59,32,935
1751410,151,6/15/2010,7:48:00 PM,51,32,935
1751409,151,6/15/2010,7:48:07 PM,59,32,935
1751408,151,6/15/2010,7:48:23 PM,51,32,935
1751407,151,6/15/2010,7:48:36 PM,59,32,935
1751406,151,6/15/2010,7:48:48 PM,51,32,935
1751405,151,6/15/2010,7:48:54 PM,52,32,935
1751404,151,6/15/2010,7:49:01 PM,188,32,935
1751402,151,6/15/2010,7:49:24 PM,59,32,935
1751401,151,6/15/2010,7:57:57 PM,103,32,12
1751392,151,6/15/2010,8:05:20 PM,234,32,5
1751391,151,6/15/2010,10:11:46 PM,54,32,6
1751390,151,6/15/2010,10:12:01 PM,86,32,7
1751389,151,6/15/2010,10:12:46 PM,124,32,7
1751388,151,6/15/2010,10:12:54 PM,24,32,4
1751387,151,6/15/2010,10:13:14 PM,180,32,80
1751386,151,6/15/2010,10:13:24 PM,18,32,925
1751384,151,6/15/2010,10:13:44 PM,57,32,3
1751383,151,6/15/2010,10:17:09 PM,103,32,12
1751369,151,6/15/2010,10:20:37 PM,151,32,127
1751368,151,6/15/2010,10:20:52 PM,103,32,12
1751348,151,6/15/2010,10:23:51 PM,32,32,12
1751347,151,6/15/2010,10:24:13 PM,58,32,12
1751345,151,6/15/2010,10:24:37 PM,103,32,12
1751343,151,6/15/2010,10:24:56 PM,31,32,12
1751342,151,6/15/2010,10:25:07 PM,58,32,12
1751341,151,6/15/2010,10:26:12 PM,16,32,7
1751340,151,6/15/2010,10:26:21 PM,160,32,7
1751337,151,6/15/2010,10:26:46 PM,19,32,7
1751336,151,6/15/2010,10:26:54 PM,16,32,7
1751335,151,6/15/2010,10:27:01 PM,19,32,7
1751333,151,6/15/2010,10:27:17 PM,81,32,7
1751332,151,6/15/2010,10:27:24 PM,100,32,7
1751331,151,6/15/2010,10:27:32 PM,16,32,7
1751330,151,6/15/2010,10:27:38 PM,155,32,7
