5695979,72,9/4/2010,1:58:30 PM,935,32
5695975,72,9/4/2010,1:59:46 PM,935,32
5695971,72,9/4/2010,2:00:30 PM,12,32
5695967,72,9/4/2010,2:01:30 PM,12,32
5695963,72,9/4/2010,2:02:10 PM,12,32
5695959,72,9/4/2010,2:03:09 PM,12,32
5695955,72,9/4/2010,2:03:55 PM,12,32
5695951,72,9/4/2010,2:06:42 PM,12,32
5695947,72,9/4/2010,2:07:45 PM,12,32
5695943,72,9/4/2010,2:08:22 PM,12,32
5695939,72,9/4/2010,2:09:19 PM,12,32
5695935,72,9/4/2010,2:10:14 PM,12,32
5695931,72,9/4/2010,2:11:13 PM,7,32
5695927,72,9/4/2010,2:11:52 PM,7,32
5695923,72,9/4/2010,2:12:29 PM,7,32
5695919,72,9/4/2010,2:14:03 PM,7,32
5695915,72,9/4/2010,2:14:54 PM,7,32
5695911,72,9/4/2010,2:15:34 PM,7,32
5695907,72,9/4/2010,2:16:19 PM,4,32
5695903,72,9/4/2010,2:17:12 PM,4,32
5695899,72,9/4/2010,2:18:04 PM,4,32
5695895,72,9/4/2010,2:18:50 PM,4,32
5695891,72,9/4/2010,2:20:04 PM,4,32
5695887,72,9/4/2010,2:20:45 PM,4,32
5695883,72,9/4/2010,2:21:21 PM,4,32
5695879,72,9/4/2010,2:22:27 PM,4,32
5695875,72,9/4/2010,2:24:30 PM,13,32
5695870,72,9/4/2010,2:25:52 PM,5,32
5695866,72,9/4/2010,2:26:44 PM,935,32
5695862,72,9/4/2010,2:27:28 PM,35,32
5695858,72,9/4/2010,2:28:06 PM,6,32
5695854,72,9/4/2010,2:28:43 PM,6,32
5695850,72,9/4/2010,2:29:23 PM,6,32
5695846,72,9/4/2010,2:30:02 PM,6,32
5695842,72,9/4/2010,2:30:55 PM,199,32
5695838,72,9/4/2010,5:06:43 PM,4,25
5695834,72,9/4/2010,6:15:55 PM,942,25
5695830,72,9/4/2010,6:19:31 PM,7,25
5695826,72,9/4/2010,6:23:03 PM,6,25
5695822,72,9/4/2010,6:24:03 PM,6,25
5695818,72,9/4/2010,6:44:07 PM,6,25
5695814,72,9/4/2010,10:38:56 PM,35,25
5695810,72,9/5/2010,12:44:42 AM,205,25
5695806,72,9/5/2010,1:05:03 AM,35,25
5695802,72,9/5/2010,1:06:46 AM,4,25
5695798,72,9/5/2010,1:07:55 AM,7,25
5695794,72,9/5/2010,1:08:58 AM,930,25
5695790,72,9/5/2010,1:09:50 AM,7,25
5695786,72,9/5/2010,1:11:52 AM,942,25
5695782,72,9/5/2010,1:14:13 AM,4,25
5695778,72,9/5/2010,6:52:56 PM,12,4
5695774,72,9/5/2010,7:04:36 PM,3,11
5695770,72,9/5/2010,7:05:23 PM,7,11
5695766,72,9/5/2010,7:08:39 PM,7,11
5695762,72,9/5/2010,7:09:43 PM,4,11
5695758,72,9/5/2010,7:10:51 PM,21,18
5695754,72,9/5/2010,7:11:35 PM,7,18
5695750,72,9/5/2010,7:14:04 PM,4,18
5695746,72,9/5/2010,7:31:28 PM,13,25
5694534,72,10/27/2010,1:39:18 PM,3,34
5694530,72,10/27/2010,2:49:28 PM,7,25
5694526,72,10/27/2010,3:05:26 PM,928,25
5694522,72,10/27/2010,3:07:51 PM,935,25
5694518,72,10/27/2010,3:10:04 PM,61,25
5694514,72,10/27/2010,7:17:57 PM,4,32
5694510,72,10/27/2010,7:19:08 PM,942,32
5694506,72,10/27/2010,7:20:05 PM,13,32
5694502,72,10/28/2010,3:57:26 AM,7,25
5694498,72,10/28/2010,3:57:52 AM,12,32
5694494,72,10/28/2010,3:58:50 AM,7,25
5694490,72,10/28/2010,3:59:50 AM,7,32
5694486,72,10/28/2010,4:00:19 AM,127,32
5694482,72,10/28/2010,4:00:50 AM,6,32
5694478,72,10/28/2010,4:01:17 AM,936,32
5694474,72,10/28/2010,4:01:55 AM,936,32
5694470,72,10/28/2010,4:05:14 AM,936,25
5694466,72,10/28/2010,4:05:44 AM,936,25
5694462,72,10/28/2010,4:06:14 AM,21,32
5694458,72,10/28/2010,4:06:49 AM,936,25
5694454,72,10/28/2010,4:07:19 AM,936,32
5694450,72,10/28/2010,4:07:49 AM,936,25
5694446,72,10/28/2010,4:08:16 AM,936,25
5694442,72,10/28/2010,4:08:46 AM,13,25
5694438,72,10/28/2010,4:09:20 AM,936,32
5694434,72,10/28/2010,4:09:57 AM,935,32
5694430,72,10/28/2010,4:10:26 AM,935,25
5694426,72,10/28/2010,4:11:01 AM,935,25
5694422,72,10/28/2010,4:11:31 AM,207,32
5694418,72,10/28/2010,4:12:03 AM,935,25
5694414,72,10/28/2010,4:12:43 AM,935,32
5694410,72,10/28/2010,4:13:13 AM,935,25
5694406,72,10/28/2010,4:14:12 AM,935,32
5694402,72,10/28/2010,4:14:40 AM,935,25
5694398,72,10/28/2010,4:15:26 AM,12,32
5694394,72,10/28/2010,4:16:22 AM,12,32
5694390,72,10/28/2010,4:16:57 AM,127,32
5694386,72,10/28/2010,4:17:23 AM,12,32
5694382,72,10/28/2010,4:18:02 AM,133,32
5694378,72,10/28/2010,4:18:29 AM,12,32
5694374,72,10/28/2010,4:18:55 AM,12,32
5694370,72,10/28/2010,4:19:43 AM,12,32
5694366,72,10/28/2010,4:20:13 AM,12,25
5694362,72,10/28/2010,4:20:43 AM,12,32
5694358,72,10/28/2010,4:21:13 AM,12,32
5694354,72,10/28/2010,4:22:17 AM,7,25
5694350,72,10/28/2010,4:23:05 AM,7,25
5694346,72,10/28/2010,4:23:41 AM,925,25
5694342,72,10/28/2010,4:24:10 AM,7,25
5694338,72,10/28/2010,4:24:39 AM,7,25
5694334,72,10/28/2010,4:25:15 AM,4,25
5694330,72,10/28/2010,4:25:48 AM,4,32
5694326,72,10/28/2010,4:26:27 AM,4,25
5694322,72,10/28/2010,4:27:28 AM,6,32
5694317,72,10/28/2010,11:56:02 AM,936,25
5694313,72,10/28/2010,11:56:46 AM,936,32
5694309,72,10/28/2010,11:57:18 AM,936,32
5694305,72,10/28/2010,11:57:47 AM,936,32
5694301,72,10/28/2010,11:58:17 AM,936,32
5694297,72,10/28/2010,11:58:49 AM,936,25
5694293,72,10/28/2010,11:59:23 AM,936,25
5694289,72,10/28/2010,11:59:56 AM,936,25
5694285,72,10/28/2010,12:02:12 PM,131,32
5694281,72,10/28/2010,12:02:50 PM,12,32
5694277,72,10/28/2010,12:03:47 PM,199,32
5694273,72,10/28/2010,12:05:06 PM,936,32
5694269,72,10/28/2010,12:06:17 PM,4,25
5694265,72,10/28/2010,12:07:23 PM,935,25
5694261,72,10/28/2010,12:08:23 PM,12,25
5694257,72,10/28/2010,12:10:16 PM,5,32
5694252,72,10/28/2010,12:11:17 PM,5,32
5694248,72,10/29/2010,1:17:11 AM,7,25
5694244,72,10/29/2010,1:18:24 AM,928,25
5694240,72,10/29/2010,1:19:08 AM,12,25
5694236,72,10/29/2010,1:19:46 AM,12,32
5694232,72,10/29/2010,1:20:45 AM,12,32
5694228,72,10/29/2010,1:22:13 AM,7,25
5694224,72,10/29/2010,1:23:20 AM,4,25
5694220,72,10/29/2010,1:23:59 AM,4,25
5694216,72,10/29/2010,1:25:00 AM,4,32
5694212,72,10/29/2010,1:25:32 AM,4,25
5694208,72,10/29/2010,1:26:08 AM,4,25
5694204,72,10/29/2010,1:27:22 AM,5,25
5694200,72,10/29/2010,1:28:03 AM,942,32
5694196,72,10/29/2010,1:28:41 AM,942,25
5694192,72,10/29/2010,1:29:15 AM,5,32
5694188,72,10/29/2010,1:30:16 AM,12,32
5694184,72,10/29/2010,1:31:03 AM,13,32
5694180,72,10/29/2010,1:31:58 AM,35,25
5694175,72,10/29/2010,1:32:38 AM,218,25
5694171,72,10/29/2010,1:33:13 AM,35,32
5694167,72,10/29/2010,1:33:47 AM,6,32
5694163,72,10/29/2010,1:34:37 AM,6,25
5694159,72,10/29/2010,1:35:10 AM,35,32
5694155,72,10/29/2010,1:35:43 AM,199,25
5694151,72,10/29/2010,1:36:16 AM,3,25
5694147,72,10/29/2010,1:36:50 AM,3,25
5694143,72,10/29/2010,1:37:34 AM,3,25
5694139,72,10/29/2010,1:38:07 AM,199,32
5694135,72,10/29/2010,1:39:05 AM,3,25
5694131,72,10/29/2010,1:39:34 AM,3,32
5694127,72,10/29/2010,1:40:16 AM,199,32
5694123,72,10/29/2010,1:40:48 AM,199,25
5694119,72,10/29/2010,7:19:30 PM,4,25
5694115,72,10/30/2010,1:22:08 PM,936,32
5694111,72,10/30/2010,1:23:42 PM,12,32
5694107,72,10/30/2010,1:24:58 PM,7,32
5694103,72,10/30/2010,1:25:38 PM,7,32
5694099,72,10/30/2010,1:26:54 PM,4,25
5694095,72,10/30/2010,1:27:52 PM,4,32
5694091,72,10/30/2010,1:29:05 PM,80,32
5694087,72,10/30/2010,1:29:40 PM,6,32
5694083,72,10/30/2010,1:30:37 PM,3,32
5694079,72,10/30/2010,1:31:48 PM,35,32
5694075,72,10/30/2010,1:32:23 PM,7,25
5694071,72,10/30/2010,1:33:06 PM,936,32
5694067,72,10/30/2010,1:37:42 PM,936,32
5694063,72,10/30/2010,1:38:13 PM,934,25
5694059,72,10/30/2010,1:40:07 PM,7,25
5694055,72,10/30/2010,1:40:58 PM,936,25
5694051,72,10/30/2010,1:41:39 PM,936,25
5694047,72,10/30/2010,3:08:53 PM,7,25
5694043,72,10/30/2010,3:09:31 PM,7,25
5694039,72,10/30/2010,3:10:05 PM,7,25
5694035,72,10/30/2010,3:10:50 PM,936,25
5694031,72,10/30/2010,3:11:25 PM,21,25
5694027,72,10/30/2010,3:12:12 PM,934,25
5694023,72,10/30/2010,3:12:49 PM,935,25
5694019,72,10/30/2010,3:13:54 PM,935,25
5694015,72,10/30/2010,3:15:06 PM,127,25
5694011,72,10/30/2010,3:15:51 PM,12,25
5694007,72,10/30/2010,3:23:50 PM,12,25
5694003,72,10/30/2010,3:25:25 PM,80,25
5693999,72,10/30/2010,3:25:57 PM,7,25
5693995,72,10/30/2010,3:26:55 PM,4,25
5693991,72,10/30/2010,3:27:47 PM,4,25
5693987,72,10/30/2010,3:29:13 PM,942,25
5693983,72,10/30/2010,3:30:16 PM,6,25
5693979,72,10/30/2010,3:30:57 PM,6,25
5693972,72,10/30/2010,3:32:05 PM,6,25
5693968,72,10/30/2010,3:32:56 PM,3,25
5693964,72,10/30/2010,3:33:26 PM,3,25
5693959,72,10/30/2010,3:34:16 PM,199,25
1800285,97,11/14/2010,2:55:45 PM,7,25
1800280,97,11/14/2010,9:42:00 PM,7,25
1800276,97,11/14/2010,11:15:00 PM,6,25
1800269,97,11/16/2010,2:33:12 AM,4,32
1800265,97,11/16/2010,3:05:47 PM,12,32
1800261,97,11/16/2010,7:19:02 PM,12,32
18809097,98,5/26/2010,12:40:44 PM,7,23
18809093,98,5/26/2010,2:48:43 PM,45,15
18809089,98,5/26/2010,2:50:25 PM,45,15
18809085,98,5/26/2010,2:51:49 PM,199,15
18809081,98,5/26/2010,2:53:24 PM,7,15
18809077,98,5/26/2010,2:54:45 PM,199,15
18809072,98,5/26/2010,2:56:42 PM,199,15
18809067,98,5/26/2010,2:58:42 PM,45,15
18809062,98,5/26/2010,3:00:45 PM,6,16
18809058,98,5/26/2010,3:02:00 PM,199,15
18809054,98,5/26/2010,4:44:06 PM,6,16
18808844,98,6/6/2010,11:14:30 AM,6,22
18808839,98,6/6/2010,11:15:33 AM,7,22
18808834,98,6/6/2010,11:16:46 AM,7,22
18808829,98,6/6/2010,11:18:07 AM,205,22
18808825,98,6/6/2010,11:19:14 AM,3,23
18808821,98,6/6/2010,11:20:02 AM,4,23
18808816,98,6/6/2010,11:20:59 AM,925,23
18808809,98,6/6/2010,11:22:21 AM,7,22
18808805,98,6/6/2010,11:23:04 AM,4,15
18808801,98,6/6/2010,11:23:42 AM,4,16
18804920,98,6/5/2011,10:52:04 AM,199,23
18804916,98,6/5/2011,10:53:56 AM,7,15
18804912,98,6/5/2011,10:57:04 AM,33,16
18804908,98,6/5/2011,11:02:14 AM,6,16
18804904,98,6/5/2011,11:03:18 AM,936,15
18804900,98,6/5/2011,11:26:23 AM,925,22
18804896,98,6/5/2011,11:43:19 AM,45,23
18804891,98,6/5/2011,11:45:04 AM,7,23
18804887,98,6/5/2011,11:46:21 AM,3,22
18804883,98,6/5/2011,11:47:30 AM,4,22
18804879,98,6/5/2011,12:21:59 PM,199,23
9288269,108,6/12/2009,4:23:52 PM,936,25
9288264,108,6/12/2009,4:28:41 PM,936,25
9288260,108,6/12/2009,7:11:13 PM,13,25
9288255,108,6/12/2009,9:20:40 PM,935,32
9288252,108,6/12/2009,9:47:09 PM,942,32
4925437,110,10/13/2009,5:56:02 PM,936,25
4925433,110,10/13/2009,10:53:11 PM,7,25
4925429,110,10/13/2009,11:05:08 PM,6,25
4925425,110,10/13/2009,11:11:41 PM,4,25
4925421,110,10/13/2009,11:15:31 PM,6,25
4925416,110,10/13/2009,11:25:26 PM,4,25
4925412,110,10/14/2009,5:00:41 PM,6,25
4925408,110,10/14/2009,5:04:23 PM,7,25
4925404,110,10/14/2009,5:12:38 PM,6,25
4925400,110,10/14/2009,9:31:11 PM,6,25
4925396,110,10/15/2009,4:16:26 PM,6,25
4925392,110,10/15/2009,10:35:23 PM,7,25
4925388,110,10/16/2009,1:06:41 PM,7,25
4925384,110,10/16/2009,3:57:03 PM,925,25
4925354,110,10/21/2009,12:39:05 PM,13,25
4925349,110,10/21/2009,6:28:15 PM,6,25
4925342,110,10/23/2009,12:28:42 AM,7,25
4925338,110,10/23/2009,12:54:05 PM,7,25
4925334,110,10/23/2009,6:38:52 PM,936,25
4925329,110,10/23/2009,9:44:35 PM,6,25
4925308,110,10/29/2009,3:35:52 PM,936,25
4925304,110,10/29/2009,8:57:31 PM,7,18
4925298,110,10/31/2009,1:15:21 AM,4,25
4925294,110,10/31/2009,7:24:47 PM,936,25
4925290,110,10/31/2009,7:29:11 PM,935,25
4925286,110,10/31/2009,7:42:42 PM,942,25
4925282,110,10/31/2009,7:55:10 PM,12,32
4925278,110,10/31/2009,8:08:11 PM,205,32
4925274,110,10/31/2009,8:14:57 PM,936,32
4925270,110,10/31/2009,8:18:34 PM,936,32
4925266,110,10/31/2009,8:43:07 PM,935,32
4925262,110,10/31/2009,8:48:29 PM,935,32
4925258,110,10/31/2009,9:02:29 PM,942,32
4925254,110,10/31/2009,9:06:05 PM,3,32
4925250,110,10/31/2009,9:20:13 PM,5,32
4925178,110,11/21/2009,5:52:42 AM,13,25
4925174,110,11/21/2009,5:55:34 PM,942,25
4925170,110,11/21/2009,6:08:19 PM,4,25
4925166,110,11/21/2009,6:29:25 PM,925,25
4925162,110,11/21/2009,11:34:00 PM,6,25
4925112,110,12/11/2009,4:06:11 AM,80,25
4925108,110,12/11/2009,2:10:48 PM,7,25
887921,120,10/7/2010,4:39:18 PM,3,33
887917,120,10/7/2010,5:56:56 PM,199,32
887913,120,10/7/2010,7:44:58 PM,35,32
887909,120,10/7/2010,9:30:50 PM,936,32
887905,120,10/7/2010,9:33:45 PM,13,32
887901,120,10/7/2010,9:37:41 PM,80,32
887897,120,10/7/2010,9:43:14 PM,6,32
887893,120,10/7/2010,9:46:02 PM,6,32
887889,120,10/7/2010,10:07:34 PM,3,32
887885,120,10/7/2010,10:16:36 PM,199,25
887881,120,10/7/2010,10:28:32 PM,3,25
887877,120,10/7/2010,10:52:55 PM,936,32
887873,120,10/7/2010,11:16:31 PM,935,32
887869,120,10/7/2010,11:36:14 PM,936,32
887865,120,10/8/2010,2:54:35 AM,12,32
887861,120,10/8/2010,3:24:52 AM,12,32
887857,120,10/8/2010,3:54:54 AM,12,32
887853,120,10/8/2010,4:03:29 AM,13,32
887849,120,10/8/2010,4:11:06 AM,936,32
887845,120,10/8/2010,4:14:39 AM,35,32
887841,120,10/8/2010,4:16:53 AM,7,32
887837,120,10/8/2010,4:18:42 AM,7,32
887833,120,10/8/2010,2:58:28 PM,127,25
887829,120,10/8/2010,3:03:06 PM,5,25
887825,120,10/8/2010,3:08:43 PM,13,25
887821,120,10/8/2010,4:24:40 PM,12,25
887817,120,10/8/2010,4:27:03 PM,12,25
887813,120,10/8/2010,4:28:45 PM,12,25
887809,120,10/8/2010,4:36:53 PM,12,25
887805,120,10/8/2010,4:42:35 PM,199,25
887801,120,10/8/2010,4:45:58 PM,7,25
887792,120,10/8/2010,4:59:46 PM,6,25
887788,120,10/8/2010,5:03:41 PM,13,25
887783,120,10/8/2010,5:28:25 PM,13,25
887778,120,10/8/2010,5:32:44 PM,12,25
887774,120,10/8/2010,5:40:10 PM,13,25
887770,120,10/8/2010,5:53:12 PM,936,25
887765,120,10/8/2010,6:11:04 PM,3,25
887761,120,10/8/2010,6:24:27 PM,935,24
887757,120,10/8/2010,6:33:32 PM,13,17
887753,120,10/8/2010,8:33:13 PM,6,25
887749,120,10/8/2010,8:39:25 PM,936,25
887745,120,10/8/2010,8:44:26 PM,13,25
887741,120,10/8/2010,8:47:06 PM,13,25
887737,120,10/8/2010,8:53:12 PM,3,25
887733,120,10/8/2010,9:32:46 PM,935,25
887729,120,10/8/2010,9:36:16 PM,942,25
887725,120,10/8/2010,9:47:27 PM,7,25
887721,120,10/8/2010,9:49:07 PM,936,25
887715,120,10/8/2010,9:51:08 PM,7,25
887711,120,10/8/2010,9:55:40 PM,936,25
887707,120,10/8/2010,9:59:31 PM,7,25
887703,120,10/8/2010,10:23:18 PM,7,25
887699,120,10/9/2010,1:56:18 AM,12,32
887695,120,10/9/2010,2:18:14 AM,12,32
887691,120,10/9/2010,2:24:30 AM,936,32
887687,120,10/9/2010,2:00:59 PM,936,25
887683,120,10/9/2010,3:04:50 PM,3,25
887679,120,10/9/2010,3:14:37 PM,218,25
887675,120,10/9/2010,3:54:59 PM,6,25
887671,120,10/9/2010,6:28:40 PM,7,25
887667,120,10/9/2010,7:09:13 PM,936,25
887663,120,10/9/2010,7:14:40 PM,4,25
887659,120,10/9/2010,9:02:43 PM,5,25
887655,120,10/9/2010,9:11:58 PM,936,25
887651,120,10/9/2010,9:13:55 PM,13,25
887647,120,10/9/2010,9:34:33 PM,218,25
887643,120,10/9/2010,9:42:25 PM,942,25
887638,120,10/9/2010,9:50:29 PM,925,25
887634,120,10/9/2010,9:56:31 PM,4,25
887630,120,10/9/2010,10:02:57 PM,12,25
887626,120,10/9/2010,10:05:20 PM,199,25
887622,120,10/9/2010,10:09:52 PM,35,25
887618,120,10/9/2010,10:28:18 PM,7,25
887614,120,10/9/2010,11:40:45 PM,7,25
887610,120,10/9/2010,11:47:49 PM,6,25
887605,120,10/9/2010,11:52:05 PM,35,25
